DRUGBANK_ID	NAMESPACE	ID	SOURCE
DB12499	CHEBML	CHEMBL3590187	drugbank
DB12500	CHEBI	91408	drugbank
DB12500	CHEBML	CHEMBL1287853	drugbank
DB12504	CHEBML	CHEMBL3674570	drugbank
DB12506	CHEBML	CHEMBL2106224	drugbank
DB12510	CHEBI	25812	drugbank
DB12510	CHEBML	CHEMBL2447938	drugbank
DB12511	CHEBML	CHEMBL592054	drugbank
DB12512	CHEBML	CHEMBL1287935	drugbank
DB12514	CHEBML	CHEMBL496978	drugbank
DB12515	CHEBI	80755	drugbank
DB12515	CHEBML	CHEMBL274070	drugbank
DB12517	CHEBML	CHEMBL1090488	drugbank
DB12518	CHEBI	92070	drugbank
DB12518	CHEBML	CHEMBL8809	drugbank
DB12519	CHEBI	57433	drugbank
DB12519	CHEBML	CHEMBL304383	drugbank
DB12521	CHEBI	7307	drugbank
DB12521	CHEBML	CHEMBL12543	drugbank
DB12522	CHEBML	CHEMBL3301609	drugbank
DB12523	CHEBI	31857	drugbank
DB12523	CHEBML	CHEMBL94454	drugbank
DB12524	CHEBML	CHEMBL551813	drugbank
DB12526	CHEBML	CHEMBL3039518	drugbank
DB12527	CHEBML	CHEMBL238465	drugbank
DB12529	CHEBI	16301	drugbank
DB12531	CHEBML	CHEMBL23550	drugbank
DB12532	CHEBI	31947	drugbank
DB12532	CHEBML	CHEMBL127592	drugbank
DB12533	CHEBML	CHEMBL1182714	drugbank
DB12535	CHEBML	CHEMBL3545241	drugbank
DB12536	CHEBI	17122	drugbank
DB12538	CHEBML	CHEMBL1908318	drugbank
DB12539	CHEBI	77319	drugbank
DB12539	CHEBML	CHEMBL178459	drugbank
DB12540	CHEBML	CHEMBL372205	drugbank
DB12541	CHEBML	CHEMBL2381408	drugbank
DB12543	CHEBML	CHEMBL426084	drugbank
DB12545	CHEBI	135239	drugbank
DB12545	CHEBML	CHEMBL1765292	drugbank
DB12547	CHEBML	CHEMBL2396989	drugbank
DB12548	CHEBML	CHEMBL539423	drugbank
DB12549	CHEBML	CHEMBL118841	drugbank
DB12550	CHEBML	CHEMBL2142592	drugbank
DB12551	CHEBI	5862	drugbank
DB12551	CHEBML	CHEMBL10316	drugbank
DB12553	CHEBI	5108	drugbank
DB12553	CHEBML	CHEMBL1201390	drugbank
DB12554	CHEBI	91514	drugbank
DB12554	CHEBML	CHEMBL282121	drugbank
DB12555	CHEBML	CHEMBL598172	drugbank
DB12556	CHEBML	CHEMBL3600873	drugbank
DB12557	CHEBML	CHEMBL3545278	drugbank
DB12558	CHEBML	CHEMBL587723	drugbank
DB12561	CHEBI	78030	drugbank
DB12561	CHEBML	CHEMBL3188386	drugbank
DB12562	CHEBML	CHEMBL2386081	drugbank
DB12563	CHEBML	CHEMBL232943	drugbank
DB12564	CHEBML	CHEMBL3039516	drugbank
DB12565	CHEBI	92223	drugbank
DB12565	CHEBML	CHEMBL2103863	drugbank
DB12566	CHEBML	CHEMBL3039513	drugbank
DB12567	CHEBML	CHEMBL489095	drugbank
DB12569	CHEBML	CHEMBL414157	drugbank
DB12570	CHEBML	CHEMBL3586404	drugbank
DB12571	CHEBML	CHEMBL2107772	drugbank
DB12572	CHEBML	CHEMBL482950	drugbank
DB12573	CHEBML	CHEMBL3542265	drugbank
DB12574	CHEBML	CHEMBL307177	drugbank
DB12576	CHEBML	CHEMBL3354350	drugbank
DB12577	CHEBML	CHEMBL1206232	drugbank
DB12579	CHEBML	CHEMBL3234237	drugbank
DB12580	CHEBML	CHEMBL3544984	drugbank
DB12582	CHEBI	28821	drugbank
DB12582	CHEBML	CHEMBL43185	drugbank
DB12585	CHEBML	CHEMBL2103878	drugbank
DB12587	CHEBML	CHEMBL1256722	drugbank
DB12588	CHEBML	CHEMBL1231124	drugbank
DB12590	CHEBML	CHEMBL262075	drugbank
DB12591	CHEBML	CHEMBL3545215	drugbank
DB12592	CHEBML	CHEMBL157366	drugbank
DB12593	CHEBML	CHEMBL73822	drugbank
DB12594	CHEBML	CHEMBL3545108	drugbank
DB12596	CHEBML	CHEMBL246600	drugbank
DB12598	CHEBI	135466	drugbank
DB12598	CHEBML	CHEMBL273264	drugbank
DB12601	CHEBI	65345	drugbank
DB12601	CHEBML	CHEMBL411907	drugbank
DB12604	CHEBI	9169	drugbank
DB12604	CHEBML	CHEMBL221886	drugbank
DB12605	CHEBML	CHEMBL3707312	drugbank
DB12606	CHEBML	CHEMBL1097615	drugbank
DB12608	CHEBML	CHEMBL2107821	drugbank
DB12610	CHEBI	77543	drugbank
DB12610	CHEBML	CHEMBL51085	drugbank
DB12611	CHEBML	CHEMBL3990456	drugbank
DB12612	CHEBML	CHEMBL3707247	drugbank
DB12613	CHEBML	CHEMBL2103826	drugbank
DB12614	CHEBML	CHEMBL191413	drugbank
DB12615	CHEBML	CHEMBL1650559	drugbank
DB12617	CHEBI	31858	drugbank
DB12617	CHEBML	CHEMBL245019	drugbank
DB12618	CHEBI	2781	drugbank
DB12618	CHEBML	CHEMBL346919	drugbank
DB12619	CHEBML	CHEMBL1096237	drugbank
DB12622	CHEBI	6570	drugbank
DB12622	CHEBML	CHEMBL289191	drugbank
DB12623	CHEBML	CHEMBL2107783	drugbank
DB12624	CHEBI	135826	drugbank
DB12624	CHEBML	CHEMBL1199480	drugbank
DB12625	CHEBML	CHEMBL1779710	drugbank
DB12627	CHEBML	CHEMBL3187503	drugbank
DB12629	CHEBI	134267	drugbank
DB12629	CHEBML	CHEMBL2348292	drugbank
DB12632	CHEBML	CHEMBL2204263	drugbank
DB12635	CHEBML	CHEMBL325424	drugbank
DB12637	CHEBML	CHEMBL1908373	drugbank
DB12638	CHEBML	CHEMBL200102	drugbank
DB12641	CHEBML	CHEMBL2104986	drugbank
DB12642	CHEBML	CHEMBL3989947	drugbank
DB12643	CHEBML	CHEMBL582857	drugbank
DB12644	CHEBML	CHEMBL3545164	drugbank
DB12645	CHEBI	94187	drugbank
DB12645	CHEBML	CHEMBL1213492	drugbank
DB12647	CHEBML	CHEMBL120643	drugbank
DB12648	CHEBML	CHEMBL4090674	drugbank
DB12649	CHEBML	CHEMBL412262	drugbank
DB12651	CHEBML	CHEMBL1093059	drugbank
DB12655	CHEBML	CHEMBL538867	drugbank
DB12657	CHEBML	CHEMBL2180408	drugbank
DB12658	CHEBML	CHEMBL1652621	drugbank
DB12660	CHEBML	CHEMBL3039519	drugbank
DB12661	CHEBI	32278	drugbank
DB12661	CHEBML	CHEMBL279229	drugbank
DB12662	CHEBML	CHEMBL181954	drugbank
DB12663	CHEBML	CHEMBL2104819	drugbank
DB12665	CHEBI	68352	drugbank
DB12665	CHEBML	CHEMBL250450	drugbank
DB12666	CHEBML	CHEMBL513922	drugbank
DB12667	CHEBI	32066	drugbank
DB12667	CHEBML	CHEMBL1378024	drugbank
DB12668	CHEBI	6618	drugbank
DB12668	CHEBML	CHEMBL13786	drugbank
DB12672	CHEBML	CHEMBL498485	drugbank
DB12675	CHEBML	CHEMBL2152922	drugbank
DB12676	CHEBI	1989	drugbank
DB12677	CHEBML	CHEMBL3989512	drugbank
DB12679	CHEBML	CHEMBL1923234	drugbank
DB12680	CHEBML	CHEMBL1083390	drugbank
DB12681	CHEBML	CHEMBL23293	drugbank
DB12682	CHEBML	CHEMBL1614707	drugbank
DB12685	CHEBML	CHEMBL284838	drugbank
DB12686	CHEBI	91371	drugbank
DB12686	CHEBML	CHEMBL1230607	drugbank
DB12687	CHEBML	CHEMBL2424780	drugbank
DB12689	CHEBML	CHEMBL3989929	drugbank
DB12690	CHEBML	CHEMBL3545076	drugbank
DB12691	CHEBML	CHEMBL1096896	drugbank
DB12692	CHEBI	135609	drugbank
DB12692	CHEBML	CHEMBL406117	drugbank
DB12693	CHEBI	64195	drugbank
DB12693	CHEBML	CHEMBL267777	drugbank
DB12694	CHEBML	CHEMBL1269258	drugbank
DB12695	CHEBI	351346	drugbank
DB12695	CHEBML	CHEMBL151649	drugbank
DB12696	CHEBML	CHEMBL1230065	drugbank
DB12697	CHEBI	27812	drugbank
DB12697	CHEBML	CHEMBL62382	drugbank
DB12700	CHEBI	9185	drugbank
DB12700	CHEBML	CHEMBL443114	drugbank
DB12702	CHEBML	CHEMBL2087337	drugbank
DB12703	CHEBI	95093	drugbank
DB12703	CHEBML	CHEMBL1236962	drugbank
DB12704	CHEBML	CHEMBL70586	drugbank
DB12707	CHEBML	CHEMBL191482	drugbank
DB12708	CHEBI	135755	drugbank
DB12708	CHEBML	CHEMBL1472830	drugbank
DB12709	CHEBI	35020	drugbank
DB12709	CHEBML	CHEMBL118722	drugbank
DB12710	CHEBI	59118	drugbank
DB12710	CHEBML	CHEMBL1697766	drugbank
DB12711	CHEBI	77752	drugbank
DB12711	CHEBML	CHEMBL1817968	drugbank
DB12712	CHEBI	135127	chebi
DB12712	CHEBI	135127	drugbank
DB12712	CHEBML	CHEMBL163238	drugbank
DB12713	CHEBML	CHEMBL3039507	drugbank
DB12714	CHEBML	CHEMBL2107762	drugbank
DB12715	CHEBML	CHEMBL3545330	drugbank
DB12717	CHEBML	CHEMBL1277001	drugbank
DB12719	CHEBML	CHEMBL454138	drugbank
DB12720	CHEBML	CHEMBL2105721	drugbank
DB12721	CHEBML	CHEMBL3416885	drugbank
DB12725	CHEBML	CHEMBL2402904	drugbank
DB12727	CHEBI	135223	drugbank
DB12727	CHEBML	CHEMBL421584	drugbank
DB12728	CHEBI	83291	drugbank
DB12728	CHEBML	CHEMBL1889041	drugbank
DB12729	CHEBML	CHEMBL3545360	drugbank
DB12730	CHEBI	67357	drugbank
DB12730	CHEBML	CHEMBL39541	drugbank
DB12731	CHEBML	CHEMBL566757	drugbank
DB12732	CHEBML	CHEMBL2104967	drugbank
DB12733	CHEBML	CHEMBL2346738	drugbank
DB12736	CHEBI	75473	drugbank
DB12736	CHEBML	CHEMBL47405	drugbank
DB12739	CHEBML	CHEMBL2107549	drugbank
DB12740	CHEBML	CHEMBL3586573	drugbank
DB12741	CHEBML	CHEMBL3087323	drugbank
DB12742	CHEBI	91389	drugbank
DB12742	CHEBML	CHEMBL2103851	drugbank
DB12743	CHEBML	CHEMBL604710	drugbank
DB12744	CHEBML	CHEMBL3545155	drugbank
DB12745	CHEBI	90677	drugbank
DB12745	CHEBML	CHEMBL494089	drugbank
DB12749	CHEBML	CHEMBL248594	drugbank
DB12750	CHEBI	7549	drugbank
DB12750	CHEBML	CHEMBL7890	drugbank
DB12751	CHEBI	6650	drugbank
DB12751	CHEBML	CHEMBL1455497	drugbank
DB12752	CHEBML	CHEMBL321582	drugbank
DB12754	CHEBI	16382	drugbank
DB12754	CHEBML	CHEMBL185537	drugbank
DB12756	CHEBML	CHEMBL3544932	drugbank
DB12757	CHEBML	CHEMBL2107361	drugbank
DB12758	CHEBML	CHEMBL59356	drugbank
DB12761	CHEBML	CHEMBL2059028	drugbank
DB12762	CHEBML	CHEMBL1823518	drugbank
DB12764	CHEBI	124965	drugbank
DB12764	CHEBML	CHEMBL2158685	drugbank
DB12765	CHEBI	59059	drugbank
DB12765	CHEBML	CHEMBL1608558	drugbank
DB12766	CHEBI	135078	drugbank
DB12766	CHEBML	CHEMBL191886	drugbank
DB12769	CHEBML	CHEMBL34412	drugbank
DB12770	CHEBI	31759	drugbank
DB12770	CHEBML	CHEMBL1742461	drugbank
DB12771	CHEBI	68889	drugbank
DB12771	CHEBML	CHEMBL1950045	drugbank
DB12774	CHEBI	91329	drugbank
DB12774	CHEBML	CHEMBL1801204	drugbank
DB12776	CHEBML	CHEMBL3989967	drugbank
DB12778	CHEBML	CHEMBL3707446	drugbank
DB12779	CHEBI	18418	drugbank
DB12779	CHEBML	CHEMBL19344	drugbank
DB12780	CHEBI	135493	drugbank
DB12780	CHEBML	CHEMBL2107014	drugbank
DB12781	CHEBML	CHEMBL2103991	drugbank
DB12783	CHEBI	64187	drugbank
DB12783	CHEBML	CHEMBL1096979	drugbank
DB12787	CHEBI	135282	drugbank
DB12787	CHEBML	CHEMBL1697845	drugbank
DB12789	CHEBI	15553	drugbank
DB12789	CHEBML	CHEMBL815	drugbank
DB12791	CHEBML	CHEMBL466246	drugbank
DB12792	CHEBI	81822	drugbank
DB12792	CHEBML	CHEMBL1076544	drugbank
DB12794	CHEBI	52240	drugbank
DB12795	CHEBML	CHEMBL3099551	drugbank
DB12796	CHEBML	CHEMBL3287379	drugbank
DB12798	CHEBML	CHEMBL3544975	drugbank
DB12799	CHEBML	CHEMBL539378	drugbank
DB12800	CHEBML	CHEMBL3113974	drugbank
DB12802	CHEBI	75251	drugbank
DB12802	CHEBML	CHEMBL283120	drugbank
DB12803	CHEBML	CHEMBL30816	drugbank
DB12804	CHEBML	CHEMBL114283	drugbank
DB12805	CHEBML	CHEMBL2107729	drugbank
DB12806	CHEBML	CHEMBL1767164	drugbank
DB12808	CHEBML	CHEMBL3707313	drugbank
DB12810	CHEBML	CHEMBL211538	drugbank
DB12812	CHEBML	CHEMBL2141712	drugbank
DB12816	CHEBI	78884	drugbank
DB12816	CHEBML	CHEMBL507795	drugbank
DB12817	CHEBML	CHEMBL3544978	drugbank
DB12819	CHEBML	CHEMBL480558	drugbank
DB12821	CHEBI	134964	drugbank
DB12821	CHEBML	CHEMBL2104979	drugbank
DB12823	CHEBML	CHEMBL2105664	drugbank
DB12825	CHEBML	CHEMBL3291398	drugbank
DB12827	CHEBML	CHEMBL571209	drugbank
DB12829	CHEBML	CHEMBL375492	drugbank
DB12830	CHEBML	CHEMBL2364605	drugbank
DB12831	CHEBI	93036	drugbank
DB12831	CHEBML	CHEMBL87563	drugbank
DB12832	CHEBI	82524	drugbank
DB12832	CHEBML	CHEMBL2103751	drugbank
DB12833	CHEBI	145673	chebi
DB12833	CHEBI	145673	drugbank
DB12833	CHEBML	CHEMBL274047	drugbank
DB12834	CHEBI	94433	drugbank
DB12834	CHEBML	CHEMBL498847	drugbank
DB12836	CHEBML	CHEMBL3039498	drugbank
DB12837	CHEBML	CHEMBL3113734	drugbank
DB12838	CHEBI	82162	drugbank
DB12838	CHEBML	CHEMBL1365576	drugbank
DB12840	CHEBML	CHEMBL2105240	drugbank
DB12843	CHEBI	59030	drugbank
DB12843	CHEBML	CHEMBL1075789	drugbank
DB12846	CHEBI	135612	drugbank
DB12846	CHEBML	CHEMBL1095607	drugbank
DB12847	CHEBI	93953	drugbank
DB12847	CHEBML	CHEMBL353581	drugbank
DB12848	CHEBI	91425	drugbank
DB12848	CHEBML	CHEMBL2001019	drugbank
DB12850	CHEBML	CHEMBL329123	drugbank
DB12853	CHEBML	CHEMBL3950712	drugbank
DB12854	CHEBML	CHEMBL3545027	drugbank
DB12855	CHEBML	CHEMBL210651	drugbank
DB12856	CHEBI	133584	drugbank
DB12856	CHEBML	CHEMBL358722	drugbank
DB12857	CHEBML	CHEMBL3133037	drugbank
DB12858	CHEBML	CHEMBL2012520	drugbank
DB12859	CHEBI	33348	drugbank
DB12860	CHEBI	33337	drugbank
DB12861	CHEBML	CHEMBL2107802	drugbank
DB12863	CHEBI	135704	drugbank
DB12863	CHEBML	CHEMBL76688	drugbank
DB12864	CHEBI	6729	drugbank
DB12864	CHEBML	CHEMBL166	drugbank
DB12865	CHEBI	134700	drugbank
DB12865	CHEBML	CHEMBL3545184	drugbank
DB12866	CHEBML	CHEMBL2364624	drugbank
DB12867	CHEBI	93403	drugbank
DB12867	CHEBML	CHEMBL297302	drugbank
DB12868	CHEBI	135474	drugbank
DB12868	CHEBML	CHEMBL1908351	drugbank
DB12869	CHEBI	91784	drugbank
DB12869	CHEBML	CHEMBL28564	drugbank
DB12870	CHEBI	28714	drugbank
DB12870	CHEBML	CHEMBL1256575	drugbank
DB12873	CHEBML	CHEMBL3137322	drugbank
DB12874	CHEBI	90217	drugbank
DB12874	CHEBML	CHEMBL576982	drugbank
DB12875	CHEBML	CHEMBL2364618	drugbank
DB12876	CHEBML	CHEMBL1956820	drugbank
DB12877	CHEBI	31943	drugbank
DB12877	CHEBML	CHEMBL13828	drugbank
DB12879	CHEBI	41778	drugbank
DB12879	CHEBML	CHEMBL1232111	drugbank
DB12881	CHEBI	24814	drugbank
DB12881	CHEBML	CHEMBL155625	drugbank
DB12882	CHEBML	CHEMBL572284	drugbank
DB12883	CHEBML	CHEMBL282614	drugbank
DB12884	CHEBI	6550	drugbank
DB12884	CHEBML	CHEMBL2110857	drugbank
DB12885	CHEBML	CHEMBL431733	drugbank
DB12887	CHEBML	CHEMBL3414621	drugbank
DB12888	CHEBML	CHEMBL1773683	drugbank
DB12889	CHEBML	CHEMBL2016681	drugbank
DB12892	CHEBML	CHEMBL236345	drugbank
DB12894	CHEBML	CHEMBL2106991	drugbank
DB12897	CHEBML	CHEMBL4078588	drugbank
DB12900	CHEBML	CHEMBL1829335	drugbank
DB12901	CHEBML	CHEMBL272557	drugbank
DB12902	CHEBI	135381	drugbank
DB12902	CHEBML	CHEMBL462019	drugbank
DB12903	CHEBML	CHEMBL3907479	drugbank
DB12904	CHEBI	90545	drugbank
DB12904	CHEBML	CHEMBL586702	drugbank
DB12906	CHEBML	CHEMBL577711	drugbank
DB12907	CHEBI	37675	drugbank
DB12910	CHEBML	CHEMBL514270	drugbank
DB12911	CHEBI	32322	drugbank
DB12911	CHEBML	CHEMBL2105161	drugbank
DB12912	CHEBML	CHEMBL320775	drugbank
DB12914	CHEBML	CHEMBL3261331	drugbank
DB12916	CHEBI	135311	drugbank
DB12916	CHEBML	CHEMBL2104612	drugbank
DB12919	CHEBML	CHEMBL57997	drugbank
DB12920	CHEBML	CHEMBL3414626	drugbank
DB12921	CHEBML	CHEMBL1905073	drugbank
DB12923	CHEBI	34772	drugbank
DB12923	CHEBML	CHEMBL51149	drugbank
DB12924	CHEBI	136050	drugbank
DB12924	CHEBML	CHEMBL3990047	drugbank
DB12925	CHEBML	CHEMBL2103852	drugbank
DB12926	CHEBI	135510	drugbank
DB12927	CHEBI	135580	drugbank
DB12927	CHEBML	CHEMBL2107608	drugbank
DB12929	CHEBML	CHEMBL1171754	drugbank
DB12930	CHEBI	94614	drugbank
DB12930	CHEBML	CHEMBL370753	drugbank
DB12931	CHEBI	92728	drugbank
DB12931	CHEBML	CHEMBL239800	drugbank
DB12932	CHEBML	CHEMBL3354594	drugbank
DB12933	CHEBML	CHEMBL1614766	drugbank
DB12935	CHEBML	CHEMBL2028665	drugbank
DB12938	CHEBI	141213	chebi
DB12938	CHEBI	141213	drugbank
DB12938	CHEBML	CHEMBL1887147	drugbank
DB12939	CHEBI	623918	drugbank
DB12939	CHEBML	CHEMBL35306	drugbank
DB12940	CHEBI	30218	drugbank
DB12942	CHEBI	75323	drugbank
DB12942	CHEBML	CHEMBL1661	drugbank
DB12944	CHEBI	16204	drugbank
DB12944	CHEBML	CHEMBL473159	drugbank
DB12945	CHEBI	134841	drugbank
DB12945	CHEBML	CHEMBL35505	drugbank
DB12946	CHEBI	73282	drugbank
DB12946	CHEBML	CHEMBL183	drugbank
DB12947	CHEBI	31521	drugbank
DB12947	CHEBML	CHEMBL1130	drugbank
DB12948	CHEBML	CHEMBL367788	drugbank
DB12949	CHEBML	CHEMBL2179582	drugbank
DB12951	CHEBI	134834	drugbank
DB12951	CHEBML	CHEMBL1870796	drugbank
DB12954	CHEBI	135278	drugbank
DB12954	CHEBML	CHEMBL2107553	drugbank
DB12955	CHEBML	CHEMBL2107820	drugbank
DB12957	CHEBML	CHEMBL1076257	drugbank
DB12958	CHEBI	135182	drugbank
DB12958	CHEBML	CHEMBL2111030	drugbank
DB12960	CHEBML	CHEMBL1688243	drugbank
DB12961	CHEBI	15647	drugbank
DB12961	CHEBML	CHEMBL65061	drugbank
DB12962	CHEBML	CHEMBL253969	drugbank
DB12964	CHEBML	CHEMBL56900	drugbank
DB12965	CHEBI	9141	drugbank
DB12966	CHEBI	93243	drugbank
DB12966	CHEBML	CHEMBL258940	drugbank
DB12967	CHEBI	43996	drugbank
DB12967	CHEBML	CHEMBL216913	drugbank
DB12969	CHEBI	28548	drugbank
DB12969	CHEBML	CHEMBL493737	drugbank
DB12970	CHEBI	37626	drugbank
DB12971	CHEBML	CHEMBL478858	drugbank
DB12972	CHEBI	11909	drugbank
DB12972	CHEBML	CHEMBL2057301	drugbank
DB12973	CHEBML	CHEMBL447955	drugbank
DB12975	CHEBI	135951	drugbank
DB12975	CHEBML	CHEMBL35228	drugbank
DB12977	CHEBML	CHEMBL2105710	drugbank
DB12978	CHEBI	145373	chebi
DB12978	CHEBI	145373	drugbank
DB12978	CHEBML	CHEMBL3813873	drugbank
DB12979	CHEBI	139334	chebi
DB12979	CHEBI	139334	drugbank
DB12979	CHEBML	CHEMBL1188395	drugbank
DB12980	CHEBI	95016	drugbank
DB12980	CHEBML	CHEMBL17289	drugbank
DB12982	CHEBI	27573	drugbank
DB12983	CHEBI	34921	drugbank
DB12983	CHEBML	CHEMBL262101	drugbank
DB12985	CHEBI	94771	drugbank
DB12985	CHEBML	CHEMBL2105763	drugbank
DB12986	CHEBML	CHEMBL3393066	drugbank
DB12987	CHEBML	CHEMBL273124	drugbank
DB12988	CHEBML	CHEMBL424133	drugbank
DB12990	CHEBML	CHEMBL3707220	drugbank
DB12991	CHEBML	CHEMBL1172736	drugbank
DB12993	CHEBI	33391	drugbank
DB12994	CHEBML	CHEMBL498623	drugbank
DB12996	CHEBI	132853	drugbank
DB12996	CHEBML	CHEMBL444478	drugbank
DB12997	CHEBML	CHEMBL2219413	drugbank
DB12998	CHEBML	CHEMBL1774080	drugbank
DB12999	CHEBML	CHEMBL1939499	drugbank
DB13001	CHEBI	135353	drugbank
DB13001	CHEBML	CHEMBL592943	drugbank
DB13002	CHEBML	CHEMBL178654	drugbank
DB13003	CHEBI	135820	drugbank
DB13003	CHEBML	CHEMBL2105842	drugbank
DB13004	CHEBML	CHEMBL3087515	drugbank
DB13005	CHEBI	62166	drugbank
DB13005	CHEBML	CHEMBL1738757	drugbank
DB13006	CHEBML	CHEMBL3545305	drugbank
DB13009	CHEBI	3392	drugbank
DB13009	CHEBML	CHEMBL70971	drugbank
DB13011	CHEBML	CHEMBL77101	drugbank
DB13012	CHEBML	CHEMBL3989954	drugbank
DB13013	CHEBML	CHEMBL2063705	drugbank
DB13014	CHEBI	5835	drugbank
DB13014	CHEBML	CHEMBL286494	drugbank
DB13018	CHEBML	CHEMBL337612	drugbank
DB13019	CHEBML	CHEMBL1277072	drugbank
DB13020	CHEBML	CHEMBL206815	drugbank
DB13021	CHEBML	CHEMBL260402	drugbank
DB13022	CHEBML	CHEMBL3828009	drugbank
DB13023	CHEBML	CHEMBL339231	drugbank
DB13024	CHEBML	CHEMBL1938870	drugbank
DB13025	CHEBI	94666	drugbank
DB13025	CHEBML	CHEMBL84158	drugbank
DB13026	CHEBI	75176	drugbank
DB13026	CHEBML	CHEMBL1449676	drugbank
DB13027	CHEBML	CHEMBL2104482	drugbank
DB13028	CHEBI	3089	drugbank
DB13028	CHEBML	CHEMBL285347	drugbank
DB13029	CHEBML	CHEMBL485629	drugbank
DB13030	CHEBML	CHEMBL3228489	drugbank
DB13031	CHEBI	33344	drugbank
DB13032	CHEBML	CHEMBL29404	drugbank
DB13034	CHEBI	125492	drugbank
DB13036	CHEBI	32087	drugbank
DB13036	CHEBML	CHEMBL361812	drugbank
DB13038	CHEBI	53753	drugbank
DB13039	CHEBI	135317	drugbank
DB13040	CHEBML	CHEMBL2107823	drugbank
DB13041	CHEBML	CHEMBL3544977	drugbank
DB13042	CHEBI	135744	drugbank
DB13042	CHEBML	CHEMBL1512949	drugbank
DB13044	CHEBML	CHEMBL51483	drugbank
DB13046	CHEBML	CHEMBL2107085	drugbank
DB13048	CHEBML	CHEMBL591429	drugbank
DB13050	CHEBI	135853	drugbank
DB13050	CHEBML	CHEMBL1630578	drugbank
DB13051	CHEBML	CHEMBL1684984	drugbank
DB13053	CHEBML	CHEMBL301829	drugbank
DB13055	CHEBML	CHEMBL3311228	drugbank
DB13056	CHEBI	93307	drugbank
DB13056	CHEBML	CHEMBL136497	drugbank
DB13060	CHEBML	CHEMBL3951811	drugbank
DB13061	CHEBI	91366	drugbank
DB13061	CHEBML	CHEMBL259084	drugbank
DB13063	CHEBML	CHEMBL540445	drugbank
DB13064	CHEBI	134893	drugbank
DB13064	CHEBML	CHEMBL32573	drugbank
DB13065	CHEBML	CHEMBL2333941	drugbank
DB13066	CHEBI	135316	drugbank
DB13066	CHEBML	CHEMBL389433	drugbank
DB13067	CHEBML	CHEMBL450656	drugbank
DB13068	CHEBML	CHEMBL1688529	drugbank
DB13069	CHEBI	75270	drugbank
DB13069	CHEBML	CHEMBL136737	drugbank
DB13070	CHEBI	125484	drugbank
DB13070	CHEBML	CHEMBL189676	drugbank
DB13071	CHEBI	134856	drugbank
DB13071	CHEBML	CHEMBL2104114	drugbank
DB13072	CHEBML	CHEMBL2331680	drugbank
DB13074	CHEBML	CHEMBL278623	drugbank
DB13075	CHEBI	44245	drugbank
DB13077	CHEBML	CHEMBL1673408	drugbank
DB13082	CHEBI	135004	drugbank
DB13082	CHEBML	CHEMBL260829	drugbank
DB13083	CHEBI	102167	drugbank
DB13083	CHEBML	CHEMBL459505	drugbank
DB13084	CHEBI	135554	drugbank
DB13084	CHEBML	CHEMBL488093	drugbank
DB13086	CHEBML	CHEMBL2347704	drugbank
DB13087	CHEBML	CHEMBL25263	drugbank
DB13089	CHEBI	30853	drugbank
DB13089	CHEBML	CHEMBL230006	drugbank
DB13091	CHEBI	135758	drugbank
DB13091	CHEBML	CHEMBL2104688	drugbank
DB13092	CHEBI	135772	drugbank
DB13092	CHEBML	CHEMBL1237124	drugbank
DB13093	CHEBML	CHEMBL2180604	drugbank
DB13094	CHEBML	CHEMBL1215661	drugbank
DB13096	CHEBML	CHEMBL1742478	drugbank
DB13099	CHEBI	134767	drugbank
DB13099	CHEBML	CHEMBL1075733	drugbank
DB13100	CHEBI	3095	drugbank
DB13104	CHEBML	CHEMBL2376648	drugbank
DB13105	CHEBI	81559	drugbank
DB13108	CHEBI	59331	drugbank
DB13108	CHEBML	CHEMBL4094396	drugbank
DB13110	CHEBI	30513	drugbank
DB13111	CHEBML	CHEMBL37676	drugbank
DB13113	CHEBI	91417	drugbank
DB13113	CHEBML	CHEMBL2133806	drugbank
DB13114	CHEBI	135224	drugbank
DB13114	CHEBML	CHEMBL627	drugbank
DB13115	CHEBI	134708	drugbank
DB13116	CHEBML	CHEMBL2104432	drugbank
DB13118	CHEBML	CHEMBL67776	drugbank
DB13119	CHEBML	CHEMBL1256978	drugbank
DB13120	CHEBML	CHEMBL487465	drugbank
DB13121	CHEBML	CHEMBL479843	drugbank
DB13122	CHEBML	CHEMBL3545407	drugbank
DB13123	CHEBML	CHEMBL221186	drugbank
DB13124	CHEBML	CHEMBL3182320	drugbank
DB13125	CHEBI	136051	drugbank
DB13125	CHEBML	CHEMBL2107831	drugbank
DB13126	CHEBML	CHEMBL3911164	drugbank
DB13129	CHEBI	136027	drugbank
DB13129	CHEBML	CHEMBL2104765	drugbank
DB13132	CHEBI	223316	drugbank
DB13132	CHEBML	CHEMBL269671	drugbank
DB13134	CHEBI	36939	drugbank
DB13136	CHEBI	134975	drugbank
DB13136	CHEBML	CHEMBL24924	drugbank
DB13139	CHEBI	8746	drugbank
DB13139	CHEBML	CHEMBL1002	drugbank
DB13142	CHEBML	CHEMBL2219740	drugbank
DB13145	CHEBI	31898	drugbank
DB13146	CHEBI	134703	drugbank
DB13146	CHEBML	CHEMBL254468	drugbank
DB13153	CHEBI	125	drugbank
DB13153	CHEBML	CHEMBL1096927	drugbank
DB13154	CHEBI	28078	drugbank
DB13154	CHEBML	CHEMBL57053	drugbank
DB13155	CHEBI	4853	drugbank
DB13155	CHEBML	CHEMBL482581	drugbank
