chembl_id,pref_name,chebi_id
CHEMBL2105577,ZOFICONAZOLE,
CHEMBL2105578,BENSULDAZIC ACID,
CHEMBL2105579,TRANTELINIUM BROMIDE,
CHEMBL2105580,DITIOCADE SODIUM,
CHEMBL2105581,VERALIPRIDE,
CHEMBL2105582,GALTIFENIN,
CHEMBL2105583,TOLINDATE,
CHEMBL2105584,ULDAZEPAM,
CHEMBL2105586,VINCANTRIL,
CHEMBL2105587,DIFENAMIZOLE,
CHEMBL2105588,ELANZEPINE,
CHEMBL2105589,TRELNARIZINE,
CHEMBL2105590,UREDOFOS,
CHEMBL2105592,DIPHOXAZIDE,
CHEMBL2105593,SECLAZONE,
CHEMBL2105595,LIAROZOLE FUMARATE,
CHEMBL2105597,TRIXOLANE,
CHEMBL2105598,TROPODIFENE,
CHEMBL2105599,VEROFYLLINE,
CHEMBL2105600,VOLPRISTIN,
CHEMBL2105601,XENBUCIN,
CHEMBL2105602,TROPIRINE,
CHEMBL2105603,CLOVOXAMINE,
CHEMBL2105604,EPTALOPROST,
CHEMBL2105605,UFENAMATE,
CHEMBL2105606,DESASPIDIN,
CHEMBL2105607,BENRIXATE,
CHEMBL2105608,TOLPYRRAMIDE,
CHEMBL2105609,CARFIMATE,
CHEMBL2105611,TACALCITOL,
CHEMBL2105612,PROPICILLIN,52429
CHEMBL2105613,DIVALPROEX SODIUM,4667
CHEMBL2105614,TERPIN HYDRATE,
CHEMBL2105615,QUINACRINE HYDROCHLORIDE,
CHEMBL2105616,SPAGLUMIC ACID,
CHEMBL2105617,AJMALINE,
CHEMBL2105618,ALLYLESTRENOL,
CHEMBL2105619,BETACETYLMETHADOL,
CHEMBL2105624,REPROMICIN,
CHEMBL2105629,VINFLUNINE DITARTRATE,
CHEMBL2105630,ALVESPIMYCIN HYDROCHLORIDE,
CHEMBL2105631,BUDIODARONE,
CHEMBL2105632,BUDIODARONE TARTRATE,
CHEMBL2105633,CARMEGLIPTIN DIHYDROCHLORIDE,
CHEMBL2105634,COLENEURAMIDE,
CHEMBL2105635,DAVALINTIDE,
CHEMBL2105636,DAVALINTIDE ACETATE,
CHEMBL2105637,DELAFLOXACIN,
CHEMBL2105638,DELAFLOXACIN MEGLUMINE,
CHEMBL2105639,DIRUCOTIDE,
CHEMBL2105640,DIRUCOTIDE ACETATE,
CHEMBL2105641,ELINOGREL POTASSIUM,
CHEMBL2105642,ESOMEPRAZOLE POTASSIUM,
CHEMBL2105643,FOSBRETABULIN TROMETHAMINE,
CHEMBL2105645,ICLAPRIM MESYLATE,
CHEMBL2105646,LARAZOTIDE,
CHEMBL2105647,NALUZOTAN HYDROCHLORIDE,
CHEMBL2105648,PALOVAROTENE,
CHEMBL2105649,PARDOPRUNOX HYDROCHLORIDE,
CHEMBL2105650,POZANICLINE TARTRATE,
CHEMBL2105651,RADEZOLID HYDROCHLORIDE,
CHEMBL2105653,SETILEUTON,
CHEMBL2105654,SOFINICLINE BENZENESULFONATE,
CHEMBL2105655,SOTRASTAURIN ACETATE,
CHEMBL2105656,TELCAGEPANT POTASSIUM,
CHEMBL2105657,TOZASERTIB LACTATE,
CHEMBL2105658,TYLVALOSIN TARTRATE,
CHEMBL2105659,VARESPLADIB METHYL,
CHEMBL2105660,VELUSETRAG HYDROCHLORIDE,
CHEMBL2105661,LITRONESIB,
CHEMBL2105662,LOMITAPIDE MESYLATE,72299
CHEMBL2105663,SULOPENEM ETZADROXIL,
CHEMBL2105664,TECARFARIN,
CHEMBL2105665,ELACYTARABINE,
CHEMBL2105666,TENIFATECAN,
CHEMBL2105667,ORVEPITANT,
CHEMBL2105668,ORVEPITANT MALEATE,
CHEMBL2105669,TEDIZOLID PHOSPHATE,83326
CHEMBL2105671,AFEGOSTAT TARTRATE,
CHEMBL2105672,EVATANEPAG SODIUM,
CHEMBL2105673,IMAGABALIN HYDROCHLORIDE,
CHEMBL2105674,DILMAPIMOD TOSYLATE,
CHEMBL2105675,TAFAMIDIS MEGLUMINE,79345
CHEMBL2105676,TECARFARIN SODIUM,
CHEMBL2105677,SARACATINIB DIFUMARATE,
CHEMBL2105678,BALAPIRAVIR HYDROCHLORIDE,
CHEMBL2105679,VARLITINIB TOSYLATE,
CHEMBL2105680,RIFAMYCIN SODIUM,
CHEMBL2105681,SAPACITABINE,
CHEMBL2105682,EDOXABAN TOSYLATE,85975
CHEMBL2105683,NAPROXEN ETEMESIL,
CHEMBL2105684,SELUMETINIB SULFATE,
CHEMBL2105685,AMUVATINIB HYDROCHLORIDE,
CHEMBL2105686,CENICRIVIROC MESYLATE,
CHEMBL2105687,DEXPRAMIPEXOLE DIHYDROCHLORIDE,
CHEMBL2105689,LULICONAZOLE,34825
CHEMBL2105690,NAVITOCLAX DIHYDROCHLORIDE,
CHEMBL2105691,PRIDOPIDINE HYDROCHLORIDE,
CHEMBL2105692,TAPRENEPAG ISOPROPYL,
CHEMBL2105694,TELAPRISTONE ACETATE,
CHEMBL2105695,TELOTRISTAT ETHYL,
CHEMBL2105696,TEMANOGREL HYDROCHLORIDE,
CHEMBL2105697,VERUBULIN HYDROCHLORIDE,
CHEMBL2105698,ALVOCIDIB HYDROCHLORIDE,
CHEMBL2105699,ATOPAXAR HYDROBROMIDE,
CHEMBL2105700,BEDAQUILINE FUMARATE,72295
CHEMBL2105702,EDIVOXETINE HYDROCHLORIDE,
CHEMBL2105703,LATREPIRDINE DIHYDROCHLORIDE,
CHEMBL2105704,LENVATINIB MESYLATE,85995
CHEMBL2105705,LUNACALCIPOL,
CHEMBL2105706,NARONAPRIDE DIHYDROCHLORIDE,
CHEMBL2105707,POMAGLUMETAD METHIONIL,
CHEMBL2105708,PONATINIB HYDROCHLORIDE,
CHEMBL2105709,QUIZARTINIB DIHYDROCHLORIDE,
CHEMBL2105710,SIMENEPAG ISOPROPYL,
CHEMBL2105711,TOFOGLIFLOZIN,
CHEMBL2105712,AFATINIB DIMALEATE,76003
CHEMBL2105713,AGANEPAG ETHANEDIOL,
CHEMBL2105714,AGANEPAG ISOPROPYL,
CHEMBL2105715,BAVISANT DIHYDROCHLORIDE,
CHEMBL2105716,LESINURAD SODIUM,
CHEMBL2105717,CABOZANTINIB,72317
CHEMBL2105719,DACOMITINIB,
CHEMBL2105720,LESINURAD,
CHEMBL2105721,NIVOCASAN,
CHEMBL2105722,NOMEGESTROL,
CHEMBL2105727,ABEXINOSTAT HYDROCHLORIDE,
CHEMBL2105728,CRENOLANIB,
CHEMBL2105729,DABRAFENIB MESYLATE,75048
CHEMBL2105731,ENCALERET SULFATE,
CHEMBL2105732,LEVOMILNACIPRAN HYDROCHLORIDE,
CHEMBL2105733,RUCAPARIB PHOSPHATE,
CHEMBL2105734,SEPANTRONIUM BROMIDE,
CHEMBL2105735,ASUNAPREVIR,
CHEMBL2105736,EPELSIBAN BESYLATE,
CHEMBL2105737,SONIDEGIB,
CHEMBL2105738,GALETERONE,
CHEMBL2105739,OCLACITINIB MALEATE,
CHEMBL2105740,SITAXENTAN SODIUM,
CHEMBL2105741,TRAMETINIB DIMETHYL SULFOXIDE,75991
CHEMBL2105742,VOLASERTIB TRIHYDROCHLORIDE,
CHEMBL2105743,OLODATEROL HYDROCHLORIDE,83309
CHEMBL2105745,GLYCEROL PHENYLBUTYRATE,
CHEMBL2105746,ODELEPRAN HYDROCHLORIDE,
CHEMBL2105747,TOZADENANT,
CHEMBL2105748,PRUCALOPRIDE SUCCINATE,
CHEMBL2105749,SAMIDORPHAN L-MALATE,
CHEMBL2105750,SOVAPREVIR,
CHEMBL2105752,CERLAPIRDINE HYDROCHLORIDE,
CHEMBL2105753,DEXMECAMYLAMINE HYDROCHLORIDE,
CHEMBL2105754,TRELAGLIPTIN SUCCINATE,
CHEMBL2105755,NALDEMEDINE,
CHEMBL2105756,TIVOZANIB HYDROCHLORIDE,
CHEMBL2105757,ALADORIAN SODIUM,
CHEMBL2105758,AVATROMBOPAG MALEATE,
CHEMBL2105759,BARICITINIB,
CHEMBL2105760,BREXPIPRAZOLE,
CHEMBL2105761,GIMINABANT,
CHEMBL2105762,OMARIGLIPTIN,
CHEMBL2105763,QUISINOSTAT,
CHEMBL2105764,PATIDEGIB HYDROCHLORIDE,
CHEMBL2105765,LIPEGFILGRASTIM,
CHEMBL2105768,CHLOROSERPIDINE,
CHEMBL2105769,PROTOVERATRINE A,8594
CHEMBL2105770,SAPERCONAZOLE,
CHEMBL2105771,POLYOXYL 50 STEARATE,
CHEMBL2105772,PRALMORELIN DIHYDROCHLORIDE,
CHEMBL2105773,PRAZARELIX ACETATE,
CHEMBL2105774,PREDNISOLONE STEAGLATE,
CHEMBL2105775,ZANKIREN HYDROCHLORIDE,
CHEMBL2105776,ZOFENOPRIL CALCIUM,82600
CHEMBL2105777,ZORBAMYCIN,
CHEMBL2105778,ZORUBICIN HYDROCHLORIDE,
CHEMBL2105781,TIAFIBRATE,
CHEMBL2105782,TILMICOSIN PHOSPHATE,
CHEMBL2105783,CINCHONINE SULFATE,
CHEMBL2105784,DIPHENIDOL PAMOATE,
CHEMBL2105786,DROLOXIFENE CITRATE,
CHEMBL2105787,DUOPERONE FUMARATE,
CHEMBL2105788,OLEANDOMYCIN PHOSPHATE,
CHEMBL2105790,SUCROSE OCTAACETATE,
CHEMBL2105791,TRIAMCINOLONE FURETONIDE,
CHEMBL2105792,ANAZOCINE,
CHEMBL2105793,TOCOFENOXATE,
CHEMBL2105794,SODIUM HYDROXIDE,32145
CHEMBL2105796,BENURESTAT,
CHEMBL2105798,TRIAMCINOLONE BENETONIDE,
CHEMBL2105799,TRIOLEIN I 131,
CHEMBL2105800,TRITIATED WATER,29374
CHEMBL2105801,CELGOSIVIR HYDROCHLORIDE,
CHEMBL2105803,EFEPRISTIN,
CHEMBL2105804,IMPLITAPIDE,
CHEMBL2105806,FURTRETHONIUM IODIDE,
CHEMBL2105807,MADURAMICIN,
CHEMBL2105809,CARSATRIN SUCCINATE,
CHEMBL2105810,CEFMEPIDIUM CHLORIDE,
CHEMBL2105813,SULBUTIAMINE,
CHEMBL2105814,BISBENTIAMINE,
CHEMBL2105817,XANTOFYL PALMITATE,
CHEMBL2105819,MARIDOMYCIN,
CHEMBL2105824,PIPACYCLINE,75262
CHEMBL2105825,PROGLUMETACIN,76263
CHEMBL2105826,ROFLURANE,
CHEMBL2105827,"GLYCEROL, IODINATED",
CHEMBL2105828,LOPRODIOL,
CHEMBL2105829,MODIPAFANT,
CHEMBL2105830,NITROMIFENE CITRATE,
CHEMBL2105831,NOLPITANTIUM BESILATE,
CHEMBL2105832,OCTENIDINE SACCHARIN,
CHEMBL2105833,OCTODRINE,
CHEMBL2105834,OCTREOTIDE PAMOATE,
CHEMBL2105840,DIBUTOLINE SULFATE,
CHEMBL2105841,DIMETHYLTUBOCURARINIUM CHLORIDE,
CHEMBL2105842,CORTIVAZOL,
CHEMBL2105844,TRUXICURIUM IODIDE,
CHEMBL2105845,VALOMACICLOVIR STEARATE,
CHEMBL2105849,AMMONIUM CARBONATE,
CHEMBL2105850,FOMIDACILLIN,
CHEMBL2105851,BISDEQUALINIUM DIACETATE,
CHEMBL2105852,CALCIUM BROMIDE,31338
CHEMBL2105855,ELDACIMIBE,
CHEMBL2105856,FELIPYRINE,
CHEMBL2105857,AFELETECAN,
CHEMBL2105861,PRENISTEINE,47914
CHEMBL2105862,ISEGANAN HYDROCHLORIDE,
CHEMBL2105863,ITROCINONIDE,
CHEMBL2105864,LABRADIMIL,
CHEMBL2105866,PROTOPORPHYRIN DISODIUM,
CHEMBL2105868,ROLITETRACYCLINE NITRATE,
CHEMBL2105869,ROSARAMICIN SODIUM PHOSPHATE,
CHEMBL2105870,ROXOLONIUM METILSULFATE,
CHEMBL2105872,IBUTAMOREN MESYLATE,
CHEMBL2105874,IOTHIOURACIL SODIUM,
CHEMBL2105875,IPROTIAZEM,
CHEMBL2105877,SODIUM IODIDE I 125,
CHEMBL2105878,STRONTIUM CHLORIDE SR 85,
CHEMBL2105880,AVITRIPTAN FUMARATE,
CHEMBL2105881,VATANIDIPINE,
CHEMBL2105882,VINDESINE SULFATE,32295
CHEMBL2105883,VINYL ETHER,81293
CHEMBL2105884,PARAROSANILINE PAMOATE,
CHEMBL2105885,FLUCRYLATE,
CHEMBL2105886,LYSINE HYDROCHLORIDE,53633
CHEMBL2105887,MERGOCRIPTINE,
CHEMBL2105888,MILACEMIDE HYDROCHLORIDE,
CHEMBL2105890,MITEMCINAL FUMARATE,
CHEMBL2105891,PHYSOSTIGMINE SULFATE,
CHEMBL2105892,PIPERAZINE PHOSPHATE,32006
CHEMBL2105893,PIRAZMONAM SODIUM,
CHEMBL2105894,"POTASH, SULFURATED",
CHEMBL2105895,POTASSIUM CHLORIDE K 42,
CHEMBL2105897,BARIUM SULFATE,
CHEMBL2105898,AZASPIRIUM CHLORIDE,
CHEMBL2105899,BAMIFYLLINE HYDROCHLORIDE,
CHEMBL2105900,AZACYCLONOL HYDROCHLORIDE,
CHEMBL2105901,AZAPROCIN,
CHEMBL2105902,BATABULIN SODIUM,
CHEMBL2105903,AZAFTOZINE,
CHEMBL2105904,BARBITAL SODIUM,
CHEMBL2105905,BARUCAINIDE,
CHEMBL2105906,BAMAQUIMAST,
CHEMBL2105907,AZIDOCILLIN,51758
CHEMBL2105908,AZIPRAMINE HYDROCHLORIDE,
CHEMBL2105909,ALMECILLIN,51207
CHEMBL2105910,BENPROPERINE,
CHEMBL2105911,BAQUILOPRIM,
CHEMBL2105912,AGANODINE,
CHEMBL2105913,BARMASTINE,
CHEMBL2105916,BATANOPRIDE HYDROCHLORIDE,
CHEMBL2105917,BECANTHONE HYDROCHLORIDE,
CHEMBL2105918,AFLOQUALONE,
CHEMBL2105919,BENTEMAZOLE,
CHEMBL2105921,ACETIROMATE,
CHEMBL2105922,ACEXAMIC ACID,
CHEMBL2105923,BECLICONAZOLE,
CHEMBL2105924,BATELAPINE MALEATE,
CHEMBL2105925,BENAPRYZINE HYDROCHLORIDE,
CHEMBL2105926,BELAPERIDONE,
CHEMBL2105928,ACETYLTRIETHYL CITRATE,
CHEMBL2105929,AMIDAPSONE,
CHEMBL2105930,BENCYCLANE FUMARATE,
CHEMBL2105931,ACEDIASULFONE SODIUM,
CHEMBL2105932,ACRIDOREX,
CHEMBL2105933,CICLOPRAMINE,
CHEMBL2105934,CIPROCINONIDE,
CHEMBL2105935,CHOLINE BITARTRATE,
CHEMBL2105937,AMICIBONE,
CHEMBL2105938,CHLORPROETHAZINE HYDROCHLORIDE,
CHEMBL2105939,CETOHEXAZINE,
CHEMBL2105940,CEFOSELIS,
CHEMBL2105941,AMOBARBITAL SODIUM,
CHEMBL2105942,CEBARACETAM,
CHEMBL2105944,BENFURODIL HEMISUCCINATE,
CHEMBL2105945,ACENEURAMIC ACID,
CHEMBL2105946,AMBOMYCIN,
CHEMBL2105947,ANITRAZAFEN,
CHEMBL2105949,ARZOXIFENE HYDROCHLORIDE,
CHEMBL2105950,AMOXICILLIN SODIUM,51255
CHEMBL2105951,BELOXAMIDE,
CHEMBL2105952,ADAPROLOL MALEATE,
CHEMBL2105953,CEFTERAM,
CHEMBL2105954,AMMONIUM PHOSPHATE,63051
CHEMBL2105955,CARBENZIDE,
CHEMBL2105957,AMEDALIN HYDROCHLORIDE,
CHEMBL2105958,CARBOL-FUCHSIN,
CHEMBL2105959,ARBAPROSTIL,
CHEMBL2105960,ALGESTONE ACETONIDE,49320
CHEMBL2105961,AMINOPROMAZINE,
CHEMBL2105962,ANTAZONITE,
CHEMBL2105963,ALPRENOXIME,
CHEMBL2105964,AMPYZINE SULFATE,
CHEMBL2105965,ACOLBIFENE HYDROCHLORIDE,
CHEMBL2105966,AMIDANTEL,
CHEMBL2105967,ADELMIDROL,
CHEMBL2105968,AMCINAFAL,
CHEMBL2105969,AMMONIUM MANDELATE,
CHEMBL2105970,AMMONIUM BENZOATE,
CHEMBL2105972,AMBUTONIUM BROMIDE,
CHEMBL2105973,ABLUKAST SODIUM,
CHEMBL2105974,CLOMETHERONE,
CHEMBL2105975,AMIFLOVERINE,
CHEMBL2105976,CICLOPROLOL HYDROCHLORIDE,
CHEMBL2105977,CIMETROPIUM BROMIDE,
CHEMBL2105979,AMISOMETRADINE,
CHEMBL2105980,CHLORPHENOXAMINE HYDROCHLORIDE,
CHEMBL2105982,CARPRONIUM CHLORIDE,
CHEMBL2105983,AMINOSALICYLATE CALCIUM,
CHEMBL2105985,CETOTIAMINE,
CHEMBL2105986,CICLOTIZOLAM,
CHEMBL2105987,ATAMESTANE,
CHEMBL2105988,CETHEXONIUM CHLORIDE,
CHEMBL2105989,CETAMOLOL HYDROCHLORIDE,
CHEMBL2105991,ANAXIRONE,
CHEMBL2105992,CARBENICILLIN POTASSIUM,
CHEMBL2105993,ALGESTONE ACETOPHENIDE,34168
CHEMBL2105994,AMMONIUM SALICYLATE,
CHEMBL2105996,CARBENICILLIN PHENYL SODIUM,34612
CHEMBL2105997,CEFONICID MONOSODIUM,
CHEMBL2105998,CEFTIOFUR SODIUM,31383
CHEMBL2105999,ALIBENDOL,
CHEMBL2106000,COUMAZOLINE,
CHEMBL2106002,CICLIOMENOL,
CHEMBL2106003,CIPRALISANT MALEATE,
CHEMBL2106004,BISOXATIN ACETATE,
CHEMBL2106005,BERUPIPAM,
CHEMBL2106006,CHLORTETRACYCLINE BISULFATE,
CHEMBL2106007,COUMETAROL,
CHEMBL2106008,CYACETACIDE,
CHEMBL2106009,CIANERGOLINE,
CHEMBL2106010,CLOFEVERINE,
CHEMBL2106011,CLOCORTOLONE ACETATE,
CHEMBL2106012,BIPENAMOL HYDROCHLORIDE,
CHEMBL2106013,CLOFENETAMINE HYDROCHLORIDE,
CHEMBL2106014,CETOXIME HYDROCHLORIDE,
CHEMBL2106015,ATOLIDE,
CHEMBL2106016,ATRINOSITOL,
CHEMBL2106017,CYCLOPYRRONIUM BROMIDE,
CHEMBL2106019,CLORMECAINE,
CHEMBL2106020,BROCRESINE,
CHEMBL2106021,BUNOLOL HYDROCHLORIDE,
CHEMBL2106022,CARBUTEROL HYDROCHLORIDE,
CHEMBL2106024,CYCLOPHENAZINE HYDROCHLORIDE,
CHEMBL2106025,BUTAVERINE,
CHEMBL2106026,BORNYL ACETATE,
CHEMBL2106027,CALCIUM HOPANTENATE,
CHEMBL2106028,CINEPAZET MALEATE,
CHEMBL2106029,CICLACTATE,
CHEMBL2106030,LEVOMOPROLOL,
CHEMBL2106031,SOLASULFONE,
CHEMBL2106034,STRONTIUM SR 85,
CHEMBL2106035,TOCOFIBRATE,
CHEMBL2106036,TERDECAMYCIN,
CHEMBL2106037,TETRONASIN 5930,
CHEMBL2106038,THYMOCTONAN,
CHEMBL2106041,AVIPTADIL,
CHEMBL2106042,AVRIDINE,
CHEMBL2106043,AZOLIMINE,
CHEMBL2106046,ETAMESTROL,
CHEMBL2106047,ETHOXAZORUTOSIDE,
CHEMBL2106048,BENZOQUINONIUM CHLORIDE,
CHEMBL2106049,"CHARCOAL, ACTIVATED",27594
CHEMBL2106050,CHLORHEXIDINE PHOSPHANILATE,
CHEMBL2106051,CICLOXOLONE,
CHEMBL2106052,CIMEMOXIN,
CHEMBL2106053,CISTINEXINE,
CHEMBL2106054,CORTISUZOL,
CHEMBL2106056,CRONIDIPINE,
CHEMBL2106058,CEFTIZOXIME ALAPIVOXIL,
CHEMBL2106059,BOLDENONE UNDECYLENATE,
CHEMBL2106060,BEVANTOLOL HYDROCHLORIDE,31282
CHEMBL2106061,BENZILONIUM BROMIDE,
CHEMBL2106062,BENZAPRINOXIDE,
CHEMBL2106063,CYPRENORPHINE HYDROCHLORIDE,
CHEMBL2106064,CONORPHONE HYDROCHLORIDE,
CHEMBL2106065,CLAMOXYQUIN HYDROCHLORIDE,
CHEMBL2106066,CLOTICASONE PROPIONATE,
CHEMBL2106067,COLTEROL MESYLATE,
CHEMBL2106068,ATRASENTAN HYDROCHLORIDE,
CHEMBL2106069,CLOPERIDONE HYDROCHLORIDE,
CHEMBL2106070,CLOPIPAZAN MESYLATE,
CHEMBL2106071,CLOMOCYCLINE,59589
CHEMBL2106072,BESUNIDE,
CHEMBL2106073,CETYL PALMITATE,75584
CHEMBL2106074,CIFENLINE SUCCINATE,
CHEMBL2106075,CILADOPA HYDROCHLORIDE,
CHEMBL2106076,CEFPIROME SULFATE,
CHEMBL2106077,CLEMEPROL,
CHEMBL2106078,CROMITRILE SODIUM,
CHEMBL2106080,BEVONIUM METILSULFATE,
CHEMBL2106081,BUTYLPHENAMIDE,
CHEMBL2106082,CHLORBETAMIDE,
CHEMBL2106083,BIBENZONIUM BROMIDE,
CHEMBL2106084,CLOFENCICLAN,
CHEMBL2106085,CLORAZEPATE MONOPOTASSIUM,59591
CHEMBL2106086,BENZINDOPYRINE HYDROCHLORIDE,
CHEMBL2106087,CICLAFRINE HYDROCHLORIDE,
CHEMBL2106088,COTRIPTYLINE,
CHEMBL2106090,CIPRAFAMIDE,
CHEMBL2106091,CYHEPTROPINE,
CHEMBL2106092,CALCIUM STEARATE,
CHEMBL2106093,BRALLOBARBITAL,
CHEMBL2106094,BESIPIRDINE HYDROCHLORIDE,
CHEMBL2106096,CICLONIUM BROMIDE,
CHEMBL2106098,DABELOTINE,
CHEMBL2106099,DACISTEINE,
CHEMBL2106101,CEFEMPIDONE,
CHEMBL2106102,CEFTIOLENE,
CHEMBL2106103,CINOQUIDOX,
CHEMBL2106104,ENICLOBRATE,
CHEMBL2106105,DICARBINE,
CHEMBL2106106,DICLOMETIDE,
CHEMBL2106107,ESCULAMINE,
CHEMBL2106108,BENZPYRINIUM BROMIDE,
CHEMBL2106109,BOTIACRINE,
CHEMBL2106110,BRAZERGOLINE,
CHEMBL2106111,CALCIUM LACTATE,
CHEMBL2106112,CANDOCURONIUM IODIDE,
CHEMBL2106113,BRINAZARONE,
CHEMBL2106114,CLOROQUALONE,
CHEMBL2106115,CALCIUM L-ASPARTATE,31337
CHEMBL2106116,CADROFLOXACIN,
CHEMBL2106117,ENILOSPIRONE,
CHEMBL2106118,BROMAMID,
CHEMBL2106119,CALCIUM GLUCONATE,
CHEMBL2106120,DELEQUAMINE HYDROCHLORIDE,
CHEMBL2106121,CALCIUM LACTOBIONATE,
CHEMBL2106122,EMEPRONIUM BROMIDE,
CHEMBL2106123,CALCIUM CITRATE,
CHEMBL2106124,CALCIUM GLYCEROPHOSPHATE,
CHEMBL2106125,"CALCIUM PANTOTHENATE, RACEMIC",
CHEMBL2106126,DELAPRIL HYDROCHLORIDE,
CHEMBL2106127,DELFANTRINE,
CHEMBL2106128,BUQUITERINE,
CHEMBL2106129,BENZOYLPAS CALCIUM,
CHEMBL2106130,BUTAMISOLE HYDROCHLORIDE,
CHEMBL2106131,CAMIVERINE,
CHEMBL2106132,BUZEPIDE METIODIDE,
CHEMBL2106133,BUTAMIRATE CITRATE,
CHEMBL2106134,DALBRAMINOL,
CHEMBL2106135,BROMPERIDOL DECANOATE,
CHEMBL2106136,BUCOLOME,31314
CHEMBL2106137,FECLEMINE,
CHEMBL2106138,FENPIVERINIUM BROMIDE,
CHEMBL2106139,BIFEPROFEN,
CHEMBL2106140,CALCIUM SULFATE,31346
CHEMBL2106141,BUCRICAINE,
CHEMBL2106142,BUTOPYRONOXYL,82262
CHEMBL2106143,CAPTODIAME HYDROCHLORIDE,
CHEMBL2106144,DARENZEPINE,
CHEMBL2106145,CAPOBENATE SODIUM,
CHEMBL2106146,FENDOSAL,
CHEMBL2106147,DAZOPRIDE FUMARATE,
CHEMBL2106148,BUTOPROZINE HYDROCHLORIDE,
CHEMBL2106149,CLORPRENALINE HYDROCHLORIDE,
CHEMBL2106150,DICHLORMEZANONE,
CHEMBL2106151,BUTETHAMINE HYDROCHLORIDE,
CHEMBL2106152,DESMETHYLMORAMIDE,
CHEMBL2106153,DANOFLOXACIN MESYLATE,
CHEMBL2106155,ENCAINIDE HYDROCHLORIDE,59880
CHEMBL2106156,DEMOCONAZOLE,
CHEMBL2106157,FEBUVERINE,
CHEMBL2106158,FALECALCITRIOL,
CHEMBL2106160,ETRABAMINE,
CHEMBL2106161,EPITIOSTANOL,
CHEMBL2106162,DARGLITAZONE SODIUM,
CHEMBL2106163,DEMBREXINE,
CHEMBL2106165,DELUCEMINE HYDROCHLORIDE,
CHEMBL2106166,BIDIMAZIUM IODIDE,
CHEMBL2106167,CLOREXOLONE,
CHEMBL2106168,BROFOXINE,
CHEMBL2106169,BRINDOXIME,
CHEMBL2106170,BUTRIPTYLINE HYDROCHLORIDE,
CHEMBL2106171,EMILIUM TOSYLATE,
CHEMBL2106172,DETANOSAL,
CHEMBL2106173,ENDOBENZYLINE BROMIDE,
CHEMBL2106174,EMBRAMINE HYDROCHLORIDE,
CHEMBL2106175,BUTROPIUM BROMIDE,
CHEMBL2106176,DELFAPRAZINE,
CHEMBL2106177,DESCINOLONE ACETONIDE,34672
CHEMBL2106178,ENFENAMIC ACID,
CHEMBL2106179,FASORACETAM,31592
CHEMBL2106180,DIETHAZINE HYDROCHLORIDE,
CHEMBL2106181,"CAMPHOR, MONOBROMATED",
CHEMBL2106182,ERYTHROMYCIN ETHYLCARBONATE,
CHEMBL2106183,BUTINAZOCINE,
CHEMBL2106184,DEHYDROCHOLATE SODIUM,
CHEMBL2106185,DIACETAMATE,
CHEMBL2106186,FENQUIZONE,
CHEMBL2106188,ENEFEXINE,
CHEMBL2106189,DIACETOLOL HYDROCHLORIDE,
CHEMBL2106190,BICLODIL HYDROCHLORIDE,
CHEMBL2106191,CALCIUM DOBESILATE,
CHEMBL2106194,FENMETOZOLE HYDROCHLORIDE,
CHEMBL2106195,DEXMEDETOMIDINE HYDROCHLORIDE,31472
CHEMBL2106197,CALDIAMIDE SODIUM,
CHEMBL2106198,BUSERELIN ACETATE,31324
CHEMBL2106199,DODECLONIUM BROMIDE,
CHEMBL2106200,DIPROQUALONE,
CHEMBL2106201,HEXACYCLONATE SODIUM,
CHEMBL2106202,DIPENINE BROMIDE,
CHEMBL2106204,DOPAMANTINE,
CHEMBL2106205,DEXLOFEXIDINE,
CHEMBL2106206,ETACEPRIDE,
CHEMBL2106207,ETIPIRIUM IODIDE,
CHEMBL2106208,ETASULINE,
CHEMBL2106209,DEXSOTALOL HYDROCHLORIDE,
CHEMBL2106210,DETOMIDINE HYDROCHLORIDE,
CHEMBL2106211,ENPROMATE,
CHEMBL2106212,ENPRAZEPINE,
CHEMBL2106213,FENPIPRAMIDE,
CHEMBL2106214,DIACETYLNALORPHINE,
CHEMBL2106216,DIATRIZOATE SODIUM I 131,
CHEMBL2106217,FENFLURAMINE HYDROCHLORIDE,59729
CHEMBL2106218,EPOSTANE,
CHEMBL2106220,DIAMPROMIDE,
CHEMBL2106221,ESTRAZINOL HYDROBROMIDE,
CHEMBL2106222,ESORUBICIN HYDROCHLORIDE,
CHEMBL2106223,DIPHENYLPIPERIDINOMETHYLDIOXOLAN IODIDE,
CHEMBL2106224,FENAMOLE,
CHEMBL2106225,DIBUTYL SEBACATE,
CHEMBL2106227,ETIFOXINE,
CHEMBL2106228,ETABENZARONE,
CHEMBL2106229,DOMIPIZONE,
CHEMBL2106230,DROCLIDINIUM BROMIDE,
CHEMBL2106231,ETHYL DIRAZEPATE,
CHEMBL2106232,DIMEPROZAN,
CHEMBL2106233,ESTRAPRONICATE,
CHEMBL2106234,ESPROQUIN HYDROCHLORIDE,
CHEMBL2106235,DEXCLAMOL HYDROCHLORIDE,
CHEMBL2106236,EPIMESTROL,34738
CHEMBL2106237,DIBUPROL,
CHEMBL2106238,ETHYL LINOLEATE,31572
CHEMBL2106239,DINAZAFONE,
CHEMBL2106240,ESTRONE SODIUM SULFATE,8389
CHEMBL2106241,FEPROMIDE,
