mirbase_id	mirbase_name	database	identifier	label
MI0014751	nvi-mir-219	ENTREZGENE	100526368	Mir219
MI0014752	nvi-mir-133	ENTREZGENE	100526339	Mir133
MI0014753	nvi-mir-1	ENTREZGENE	100526353	Mir1
MI0014754	nvi-mir-282	ENTREZGENE	100526340	Mir282
MI0014755	nvi-mir-307	ENTREZGENE	100526341	Mir307
MI0014756	nvi-mir-210	ENTREZGENE	100526369	Mir210
MI0014757	nvi-bantam	ENTREZGENE	100526342	bantam
MI0014758	nvi-mir-9a	ENTREZGENE	100526360	Mir9a
MI0014759	nvi-mir-8	ENTREZGENE	100526354	Mir8
MI0014760	nvi-mir-375	ENTREZGENE	100526343	Mir375
MI0014761	nvi-mir-927	ENTREZGENE	100526344	Mir927
MI0014762	nvi-mir-252	ENTREZGENE	100526370	Mir252
MI0014763	nvi-mir-932	ENTREZGENE	100526345	Mir932
MI0014764	nvi-mir-263b	ENTREZGENE	100526346	Mir263b
MI0014765	nvi-mir-993	ENTREZGENE	100526355	Mir993
MI0014766	nvi-mir-928	ENTREZGENE	100526347	Mir928
MI0014767	nvi-mir-3477	ENTREZGENE	100526371	Mir3477
MI0014768	nvi-mir-3478	ENTREZGENE	100526361	Mir3478
MI0014769	ssc-mir-744	ENTREZGENE	100498754	MIR744
MI0014770	ssc-mir-22	ENTREZGENE	100498778	MIR22
MI0014771	ssc-mir-363-1	ENTREZGENE	100498755	MIR363
MI0014772	ssc-mir-299	ENTREZGENE	100498756	MIR299
MI0014773	ssc-mir-338	ENTREZGENE	100498798	MIR338
MI0014774	ssc-mir-369	ENTREZGENE	100498757	MIR369
MI0014775	ssc-mir-376a	ENTREZGENE	100498758	MIR376A
MI0014776	ssc-mir-450c	ENTREZGENE	100498759	MIR450C
MI0014777	ssc-mir-758	ENTREZGENE	100498779	MIR758
MI0015374	gga-mir-2188	ENTREZGENE	100498679	MIR2188
MI0015375	gga-mir-3523	ENTREZGENE	100498680	MIR3523
MI0015376	gga-mir-3524a	ENTREZGENE	100498681	MIR3524
MI0015377	gga-mir-3526	ENTREZGENE	100498682	MIR3526
MI0015379	gga-mir-3528	ENTREZGENE	100498684	MIR3528
MI0015380	gga-mir-3529	ENTREZGENE	100498685	MIR3529
MI0015381	gga-mir-3530	ENTREZGENE	100498686	MIR3530
MI0015383	gga-mir-3531	ENTREZGENE	100498688	MIR3531
MI0015384	gga-mir-3525	ENTREZGENE	100498689	MIR3525
MI0015385	gga-mir-3532	ENTREZGENE	100498690	MIR3532
MI0015386	gga-mir-3533	ENTREZGENE	100498691	MIR3533
MI0015387	gga-mir-3534	ENTREZGENE	100498692	MIR3534
MI0015388	gga-mir-3535	ENTREZGENE	100498693	MIR3535
MI0015389	gga-mir-3536	ENTREZGENE	100498694	MIR3536
MI0015390	gga-mir-3537	ENTREZGENE	100498695	MIR3537
MI0015391	gga-mir-3538	ENTREZGENE	100498696	MIR3538-1
MI0015393	gga-mir-3539	ENTREZGENE	100498698	MIR3539
MI0015394	gga-mir-3540	ENTREZGENE	100498699	MIR3540
MI0015395	rno-mir-3541	ENTREZGENE	100526613	Mir3541
MI0015396	rno-mir-3542-1	ENTREZGENE	100526628	Mir3542
MI0015397	rno-mir-3543-1	ENTREZGENE	100526563	Mir3543
MI0015398	rno-mir-3544	ENTREZGENE	100526619	Mir3544
MI0015399	rno-mir-203b	ENTREZGENE	100526564	Mir3545
MI0015400	rno-mir-3546	ENTREZGENE	100526565	Mir3546
MI0015401	rno-mir-3547	ENTREZGENE	100526614	Mir3547
MI0015402	rno-mir-449c	ENTREZGENE	100526629	Mir449c
MI0015403	rno-mir-3085	ENTREZGENE	100526566	Mir3085
MI0015404	rno-mir-3548	ENTREZGENE	100526567	Mir3548
MI0015405	rno-mir-3549	ENTREZGENE	100526630	Mir3549
MI0015406	rno-mir-3550	ENTREZGENE	100526620	Mir3550
MI0015407	rno-mir-3551	ENTREZGENE	100526615	Mir3551
MI0015408	rno-mir-344b-2	ENTREZGENE	100526568	Mir344b-2
MI0015409	rno-mir-3552	ENTREZGENE	100526569	Mir3552
MI0015410	rno-mir-3553	ENTREZGENE	100526570	Mir3553
MI0015411	rno-mir-3074	ENTREZGENE	100526631	Mir3074
MI0015412	rno-mir-31b	ENTREZGENE	100526571	Mir3554
MI0015413	rno-mir-191b	ENTREZGENE	100526646	Mir3555
MI0015414	rno-mir-3556b-1	ENTREZGENE	100526572	Mir3556b
MI0015415	rno-mir-3557	ENTREZGENE	100526621	Mir3557
MI0015416	rno-mir-3556a	ENTREZGENE	100526573	Mir3556a
MI0015417	rno-mir-291b	ENTREZGENE	100526632	Mir291b
MI0015418	rno-mir-3596d	ENTREZGENE	100526574	Mir3596d
MI0015419	rno-mir-466d	ENTREZGENE	100526616	Mir466d
MI0015420	rno-mir-3558	ENTREZGENE	100526575	Mir3558
MI0015421	rno-mir-3559	ENTREZGENE	100526576	Mir3559
MI0015422	rno-mir-3560	ENTREZGENE	100526633	Mir3560
MI0015423	rno-mir-3561	ENTREZGENE	100526622	Mir3561
MI0015424	rno-mir-3562	ENTREZGENE	100526577	Mir3562
MI0015425	rno-mir-299b	ENTREZGENE	100526578	Mir3563
MI0015426	rno-mir-9b-3	ENTREZGENE	100526617	Mir3597-3
MI0015427	rno-mir-3564	ENTREZGENE	100526579	Mir3564
MI0015428	rno-mir-218b	ENTREZGENE	100526634	Mir3565
MI0015429	rno-mir-3065	ENTREZGENE	100526580	Mir3065
MI0015430	rno-mir-9b-1	ENTREZGENE	100526581	Mir3597-1
MI0015431	rno-mir-3566	ENTREZGENE	100526623	Mir3566
MI0015432	rno-mir-344a-2	ENTREZGENE	100526627	Mir344a-2
MI0015433	rno-mir-126b	ENTREZGENE	100526582	Mir3567
MI0015434	rno-mir-208b	ENTREZGENE	100526635	Mir208b
MI0015435	rno-mir-216b	ENTREZGENE	100526583	Mir216b
MI0015436	rno-mir-3568	ENTREZGENE	100526584	Mir3568
MI0015437	rno-mir-3569	ENTREZGENE	100526585	Mir3569
MI0015438	rno-mir-3570	ENTREZGENE	100526618	Mir3570
MI0015439	rno-mir-9b-2	ENTREZGENE	100526636	Mir3597-2
MI0015440	rno-mir-3571	ENTREZGENE	100526624	Mir3571
MI0015441	rno-mir-1949	ENTREZGENE	100526586	Mir1949
MI0015442	rno-mir-3572	ENTREZGENE	100526587	Mir3572
MI0015443	rno-mir-1188	ENTREZGENE	100526588	Mir1188
MI0015444	rno-mir-3573	ENTREZGENE	100526647	Mir3573
MI0015445	rno-mir-1193	ENTREZGENE	100526637	Mir1193
MI0015446	rno-mir-3574	ENTREZGENE	100526589	Mir3574
MI0015447	rno-mir-3575	ENTREZGENE	100526590	Mir3575
MI0015448	rno-mir-3576	ENTREZGENE	100526591	Mir3576
MI0015449	rno-mir-3577	ENTREZGENE	100526638	Mir3577
MI0015450	rno-mir-1912	ENTREZGENE	100526592	Mir1912
MI0015451	rno-mir-3578	ENTREZGENE	100526593	Mir3578
MI0015452	rno-mir-3579	ENTREZGENE	100526594	Mir3579
MI0015453	rno-mir-3580	ENTREZGENE	100526639	Mir3580
MI0015454	rno-mir-409b	ENTREZGENE	100526595	Mir3581
MI0015455	rno-mir-3596b	ENTREZGENE	100526596	Mir3596b
MI0015456	rno-mir-133c	ENTREZGENE	100526597	Mir3582
MI0015457	rno-mir-3583	ENTREZGENE	100526640	Mir3583
MI0015458	rno-mir-3584-1	ENTREZGENE	100526598	Mir3584
MI0015459	rno-mir-3596c	ENTREZGENE	100526599	Mir3596c
MI0015460	rno-mir-3585	ENTREZGENE	100526600	Mir3585
MI0015461	rno-mir-3586	ENTREZGENE	100526641	Mir3586
MI0015463	rno-mir-3587	ENTREZGENE	100526602	Mir3587
MI0015464	rno-mir-702	ENTREZGENE	100526603	Mir702
MI0015465	rno-mir-3596a	ENTREZGENE	100526642	Mir3596a
MI0015466	rno-mir-3588	ENTREZGENE	100526604	Mir3588
MI0015467	rno-mir-3589	ENTREZGENE	100526605	Mir3589
MI0015468	rno-mir-3590	ENTREZGENE	100526606	Mir3590
MI0015469	rno-mir-2985	ENTREZGENE	100526643	Mir2985
MI0015470	rno-mir-1249	ENTREZGENE	100526607	Mir1249
MI0015471	rno-mir-122b	ENTREZGENE	100526608	Mir3591
MI0015472	rno-mir-344b-1	ENTREZGENE	100526625	Mir344b-1
MI0015473	rno-mir-3592	ENTREZGENE	100526609	Mir3592
MI0015474	rno-mir-3593	ENTREZGENE	100526644	Mir3593
MI0015475	rno-mir-3594	ENTREZGENE	100526610	Mir3594
MI0015476	rno-mir-3120	ENTREZGENE	100526611	Mir3120
MI0015477	rno-mir-741	ENTREZGENE	100526612	Mir741
MI0015478	rno-mir-3595	ENTREZGENE	100526645	Mir3595
MI0015479	rno-mir-328b	ENTREZGENE	100526626	Mir328b
MI0015480	cin-mir-1	ENTREZGENE	100498861	mir1
MI0015481	cin-mir-3575	ENTREZGENE	100499088	mir3575
MI0015482	cin-mir-9	ENTREZGENE	100499018	mir9
MI0015483	cin-mir-15	ENTREZGENE	100498862	mir15
MI0015484	cin-mir-3598	ENTREZGENE	100499050	mir3598
MI0015485	cin-mir-29	ENTREZGENE	100498863	mir29
MI0015486	cin-mir-96	ENTREZGENE	100498864	mir96
MI0015487	cin-mir-125	ENTREZGENE	100499089	mir125
MI0015488	cin-mir-3599	ENTREZGENE	100499019	mir3599
MI0015489	cin-mir-135	ENTREZGENE	100498865	mir135
MI0015490	cin-mir-182	ENTREZGENE	100498866	mir182
MI0015491	cin-mir-196	ENTREZGENE	100498867	mir196
MI0015492	cin-mir-367	ENTREZGENE	100499090	mir367
MI0015493	cin-mir-375	ENTREZGENE	100499051	mir375
MI0015494	cin-mir-4220	ENTREZGENE	100499020	mir4220
MI0015495	cin-mir-92e	ENTREZGENE	100498868	mir92e
MI0015496	cin-mir-92d	ENTREZGENE	100498869	mir92d
MI0015497	cin-mir-132-2	ENTREZGENE	100498870	mir132-2
MI0015498	cin-mir-4000c	ENTREZGENE	100499091	mir4000c
MI0015499	cin-mir-4000d	ENTREZGENE	100498871	mir4000d
MI0015500	cin-mir-4000a-1	ENTREZGENE	100499145	mir4000a-1
MI0015501	cin-mir-4000b-1	ENTREZGENE	100498872	mir4000b-1
MI0015502	cin-mir-4000e	ENTREZGENE	100499052	mir4000e
MI0015504	cin-mir-4000a-2	ENTREZGENE	100498873	mir4000a-2
MI0015505	cin-mir-4000f	ENTREZGENE	100498874	mir4000f
MI0015506	cin-mir-4000g	ENTREZGENE	100499158	mir4000g
MI0015507	cin-mir-4000h	ENTREZGENE	100498875	mir4000h
MI0015508	cin-mir-4000b-2	ENTREZGENE	100499156	mir4000b-2
MI0015509	cin-mir-4000i	ENTREZGENE	100499093	mir4000i
MI0015510	cin-mir-4001a-1	ENTREZGENE	100498876	mir4001a-1
MI0015511	cin-mir-4001i	ENTREZGENE	100498877	mir4001i
MI0015512	cin-mir-4002	ENTREZGENE	100499021	mir4002
MI0015513	cin-mir-4001a-2	ENTREZGENE	100498878	mir4001a-2
MI0015514	cin-mir-4001c	ENTREZGENE	100499094	mir4001c
MI0015515	cin-mir-4001d	ENTREZGENE	100499053	mir4001d
MI0015516	cin-mir-4001e	ENTREZGENE	100498879	mir4001e
MI0015517	cin-mir-4001f	ENTREZGENE	100498880	mir4001f
MI0015518	cin-mir-4001g	ENTREZGENE	100499022	mir4001g
MI0015519	cin-mir-4001b-1	ENTREZGENE	100498881	mir4001b-1
MI0015520	cin-mir-4001h	ENTREZGENE	100499095	mir4001h
MI0015521	cin-mir-4001b-2	ENTREZGENE	100498882	mir4001b-2
MI0015522	cin-mir-4003a-1	ENTREZGENE	100499054	mir4003a-1
MI0015523	cin-mir-4005a	ENTREZGENE	100498883	mir4005a
MI0015524	cin-mir-4003c	ENTREZGENE	100499023	mir4003c
MI0015525	cin-mir-4003a-2	ENTREZGENE	100499096	mir4003a-2
MI0015526	cin-mir-4003a-3	ENTREZGENE	100498884	mir4003a-3
MI0015527	cin-mir-4005b	ENTREZGENE	100498885	mir4005b
MI0015528	cin-mir-4003a-4	ENTREZGENE	100499055	mir4003a-4
MI0015529	cin-mir-4003b	ENTREZGENE	100498886	mir4003b
MI0015530	cin-mir-4004	ENTREZGENE	100499146	mir4004
MI0015531	cin-mir-4006b	ENTREZGENE	100499097	mir4006b
MI0015532	cin-mir-4006c	ENTREZGENE	100498887	mir4006c
MI0015533	cin-mir-4006d	ENTREZGENE	100498888	mir4006d
MI0015534	cin-mir-4006a-1	ENTREZGENE	100499098	mir4006a-1
MI0015535	cin-mir-4006e	ENTREZGENE	100498889	mir4006e
MI0015536	cin-mir-4006a-2	ENTREZGENE	100499024	mir4006a-2
MI0015537	cin-mir-4006a-3	ENTREZGENE	100499157	mir4006a-3
MI0015538	cin-mir-4006f	ENTREZGENE	100498890	mir4006f
MI0015539	cin-mir-4006g	ENTREZGENE	100498891	mir4006g
MI0015540	cin-mir-4007	ENTREZGENE	100499099	mir4007
MI0015541	cin-mir-1502a	ENTREZGENE	100498892	mir1502a
MI0015542	cin-mir-1502b	ENTREZGENE	100499025	mir1502b
MI0015543	cin-mir-1502c	ENTREZGENE	100498893	mir1502c
MI0015544	cin-mir-1502d	ENTREZGENE	100499056	mir1502d
MI0015545	cin-mir-4008a	ENTREZGENE	100498894	mir4008a
MI0015546	cin-mir-4008b	ENTREZGENE	100499100	mir4008b
MI0015547	cin-mir-4008c	ENTREZGENE	100498895	mir4008c
MI0015548	cin-mir-4009a	ENTREZGENE	100499087	mir4009a
MI0015549	cin-mir-4009b	ENTREZGENE	100498896	mir4009b
MI0015550	cin-mir-4009c	ENTREZGENE	100498897	mir4009c
MI0015551	cin-mir-4010	ENTREZGENE	100499057	mir4010-1
MI0015553	cin-mir-4011a	ENTREZGENE	100498898	mir4011a
MI0015554	cin-mir-4011b	ENTREZGENE	100499026	mir4011b
MI0015555	cin-mir-4012-1	ENTREZGENE	100498899	mir4012-1
MI0015556	cin-mir-4012-2	ENTREZGENE	100499102	mir4012-2
MI0015557	cin-mir-4013a	ENTREZGENE	100498900	mir4013a
MI0015558	cin-mir-4013b	ENTREZGENE	100499058	mir4013b
MI0015559	cin-mir-4014-1	ENTREZGENE	100498901	mir4014-1
MI0015560	cin-mir-4014-2	ENTREZGENE	100499147	mir4014-2
MI0015561	cin-mir-4015-1	ENTREZGENE	100498902	mir4015-1
MI0015562	cin-mir-4015-2	ENTREZGENE	100499103	mir4015-2
MI0015563	cin-mir-4016-1	ENTREZGENE	100498903	mir4016-1
MI0015564	cin-mir-4016-2	ENTREZGENE	100498904	mir4016-2
MI0015565	cin-mir-4017-1	ENTREZGENE	100499059	mir4017-1
MI0015566	cin-mir-4017-2	ENTREZGENE	100499027	mir4017-2
MI0015567	cin-mir-4019	ENTREZGENE	100498905	mir4019
MI0015568	cin-mir-4018a	ENTREZGENE	100499104	mir4018a
MI0015569	cin-mir-4018b	ENTREZGENE	100498906	mir4018b
MI0015570	cin-mir-4020a	ENTREZGENE	100498907	mir4020a
MI0015571	cin-mir-4020b	ENTREZGENE	100498908	mir4020b
MI0015572	cin-mir-4021	ENTREZGENE	100499028	mir4021
MI0015573	cin-mir-4022	ENTREZGENE	100499060	mir4022
MI0015574	cin-mir-4023	ENTREZGENE	100499105	mir4023
MI0015575	cin-mir-4024	ENTREZGENE	100498909	mir4024
MI0015576	cin-mir-4025	ENTREZGENE	100498910	mir4025
MI0015577	cin-mir-4026	ENTREZGENE	100499106	mir4026
MI0015578	cin-mir-4027	ENTREZGENE	100499029	mir4027
MI0015579	cin-mir-4028	ENTREZGENE	100498911	mir4028
MI0015580	cin-mir-4029	ENTREZGENE	100498912	mir4029
MI0015581	cin-mir-4030	ENTREZGENE	100499061	mir4030
MI0015582	cin-mir-4031	ENTREZGENE	100498913	mir4031
MI0015583	cin-mir-4032	ENTREZGENE	100499107	mir4032
MI0015584	cin-mir-4033	ENTREZGENE	100499148	mir4033
MI0015585	cin-mir-4034	ENTREZGENE	100498914	mir4034
MI0015586	cin-mir-4035	ENTREZGENE	100498915	mir4035
MI0015587	cin-mir-4036	ENTREZGENE	100498916	mir4036
MI0015588	cin-mir-4037	ENTREZGENE	100498917	mir4037
MI0015589	cin-mir-4038	ENTREZGENE	100498918	mir4038
MI0015590	cin-mir-4039	ENTREZGENE	100499030	mir4039
MI0015591	cin-mir-4040	ENTREZGENE	100499062	mir4040
MI0015592	cin-mir-4041	ENTREZGENE	100499108	mir4041
MI0015593	cin-mir-4042	ENTREZGENE	100498919	mir4042
MI0015594	cin-mir-4043	ENTREZGENE	100498920	mir4043
MI0015595	cin-mir-4044	ENTREZGENE	100498921	mir4044
MI0015596	cin-mir-4045	ENTREZGENE	100499031	mir4045
MI0015597	cin-mir-4046	ENTREZGENE	100499109	mir4046
MI0015598	cin-mir-4047	ENTREZGENE	100498922	mir4047
MI0015599	cin-mir-4048	ENTREZGENE	100499063	mir4048
MI0015600	cin-mir-4049	ENTREZGENE	100498923	mir4049
MI0015601	cin-mir-4050	ENTREZGENE	100498924	mir4050
MI0015602	cin-mir-4051	ENTREZGENE	100499032	mir4051
MI0015603	cin-mir-4052	ENTREZGENE	100499110	mir4052
MI0015604	cin-mir-4053	ENTREZGENE	100498925	mir4053
MI0015605	cin-mir-4054	ENTREZGENE	100498926	mir4054
MI0015606	cin-mir-4055	ENTREZGENE	100498927	mir4055
MI0015607	cin-mir-4056	ENTREZGENE	100499064	mir4056
MI0015608	cin-mir-4057	ENTREZGENE	100499149	mir4057
MI0015609	cin-mir-4058	ENTREZGENE	100499111	mir4058
MI0015610	cin-mir-4059	ENTREZGENE	100498928	mir4059
MI0015611	cin-mir-4060	ENTREZGENE	100498929	mir4060
MI0015612	cin-mir-4061	ENTREZGENE	100498930	mir4061
MI0015613	cin-mir-4062	ENTREZGENE	100499112	mir4062
MI0015614	cin-mir-4063	ENTREZGENE	100499033	mir4063
MI0015615	cin-mir-4064	ENTREZGENE	100498931	mir4064
MI0015616	cin-mir-4065	ENTREZGENE	100499065	mir4065
MI0015617	cin-mir-4066	ENTREZGENE	100498932	mir4066
MI0015618	cin-mir-4067	ENTREZGENE	100498933	mir4067
MI0015619	cin-mir-4068	ENTREZGENE	100499113	mir4068
MI0015620	cin-mir-4069	ENTREZGENE	100499034	mir4069
MI0015621	cin-mir-4070	ENTREZGENE	100498934	mir4070
MI0015622	cin-mir-4071	ENTREZGENE	100498935	mir4071
MI0015623	cin-mir-4072	ENTREZGENE	100499114	mir4072
MI0015624	cin-mir-4073	ENTREZGENE	100499066	mir4073
MI0015625	cin-mir-4074	ENTREZGENE	100498936	mir4074
MI0015626	cin-mir-4075	ENTREZGENE	100499035	mir4075
MI0015627	cin-mir-4076	ENTREZGENE	100498937	mir4076
MI0015628	cin-mir-4077a	ENTREZGENE	100498938	mir4077a
MI0015629	cin-mir-4077b	ENTREZGENE	100499115	mir4077b
MI0015630	cin-mir-4077c	ENTREZGENE	100498939	mir4077c
MI0015631	cin-mir-4078	ENTREZGENE	100498940	mir4078
MI0015632	cin-mir-4079	ENTREZGENE	100499150	mir4079
MI0015633	cin-mir-4080	ENTREZGENE	100499067	mir4080
MI0015634	cin-mir-4081	ENTREZGENE	100498941	mir4081
MI0015635	cin-mir-4082	ENTREZGENE	100499116	mir4082
MI0015636	cin-mir-4083	ENTREZGENE	100498942	mir4083
MI0015637	cin-mir-4084	ENTREZGENE	100498943	mir4084
MI0015638	cin-mir-4085	ENTREZGENE	100499036	mir4085
MI0015639	cin-mir-4086	ENTREZGENE	100498944	mir4086
MI0015640	cin-mir-4087	ENTREZGENE	100499117	mir4087
MI0015641	cin-mir-4088	ENTREZGENE	100499068	mir4088
MI0015642	cin-mir-4089	ENTREZGENE	100498945	mir4089
MI0015643	cin-mir-4090	ENTREZGENE	100498946	mir4090
MI0015644	cin-mir-4091	ENTREZGENE	100499037	mir4091
MI0015645	cin-mir-4092	ENTREZGENE	100499069	mir4092
MI0015646	cin-mir-4093	ENTREZGENE	100499118	mir4093
MI0015647	cin-mir-4094	ENTREZGENE	100498947	mir4094
MI0015648	cin-mir-4095	ENTREZGENE	100498948	mir4095
MI0015649	cin-mir-4096	ENTREZGENE	100498949	mir4096
MI0015650	cin-mir-4097	ENTREZGENE	100499038	mir4097
MI0015651	cin-mir-4098	ENTREZGENE	100499119	mir4098
MI0015652	cin-mir-4099	ENTREZGENE	100498950	mir4099
MI0015653	cin-mir-4100	ENTREZGENE	100499070	mir4100
MI0015654	cin-mir-4101	ENTREZGENE	100498951	mir4101
MI0015655	cin-mir-4102	ENTREZGENE	100498952	mir4102
MI0015656	cin-mir-4077d	ENTREZGENE	100499151	mir4077d
MI0015657	cin-mir-4103	ENTREZGENE	100499120	mir4103
MI0015658	cin-mir-4104	ENTREZGENE	100498953	mir4104
MI0015659	cin-mir-4105	ENTREZGENE	100498954	mir4105
MI0015660	cin-mir-4106	ENTREZGENE	100498955	mir4106
MI0015661	cin-mir-4107	ENTREZGENE	100499071	mir4107
MI0015662	cin-mir-4108	ENTREZGENE	100499039	mir4108
MI0015663	cin-mir-4109	ENTREZGENE	100499121	mir4109
MI0015664	cin-mir-4110	ENTREZGENE	100498956	mir4110
MI0015665	cin-mir-4111	ENTREZGENE	100498957	mir4111
MI0015666	cin-mir-4112	ENTREZGENE	100498958	mir4112
MI0015667	cin-mir-4113	ENTREZGENE	100499122	mir4113
MI0015668	cin-mir-4114	ENTREZGENE	100499040	mir4114
MI0015669	cin-mir-4115	ENTREZGENE	100498959	mir4115
MI0015670	cin-mir-4116	ENTREZGENE	100499072	mir4116
MI0015671	cin-mir-4117	ENTREZGENE	100498960	mir4117
MI0015672	cin-mir-4118	ENTREZGENE	100498961	mir4118
MI0015673	cin-mir-4119	ENTREZGENE	100499123	mir4119
MI0015674	cin-mir-4120	ENTREZGENE	100499041	mir4120
MI0015675	cin-mir-4121	ENTREZGENE	100498962	mir4121
MI0015676	cin-mir-4122	ENTREZGENE	100498963	mir4122
MI0015677	cin-mir-4123	ENTREZGENE	100498964	mir4123
MI0015678	cin-mir-4003d	ENTREZGENE	100499073	mir4003d
MI0015679	cin-mir-4124	ENTREZGENE	100499124	mir4124
MI0015680	cin-mir-4125	ENTREZGENE	100499152	mir4125
MI0015681	cin-mir-4126	ENTREZGENE	100498965	mir4126
MI0015682	cin-mir-4127	ENTREZGENE	100498966	mir4127
MI0015683	cin-mir-4128	ENTREZGENE	100498967	mir4128
MI0015684	cin-mir-4129	ENTREZGENE	100499125	mir4129
MI0015685	cin-mir-4130	ENTREZGENE	100498968	mir4130
MI0015686	cin-mir-4131	ENTREZGENE	100499042	mir4131
MI0015687	cin-mir-4132	ENTREZGENE	100499074	mir4132
MI0015688	cin-mir-4133	ENTREZGENE	100498969	mir4133
MI0015689	cin-mir-4134	ENTREZGENE	100499126	mir4134
MI0015690	cin-mir-4135	ENTREZGENE	100498970	mir4135
MI0015691	cin-mir-4136	ENTREZGENE	100498971	mir4136
MI0015692	cin-mir-4137	ENTREZGENE	100499043	mir4137
MI0015693	cin-mir-4138	ENTREZGENE	100498972	mir4138
MI0015694	cin-mir-4139	ENTREZGENE	100499127	mir4139
MI0015695	cin-mir-4140	ENTREZGENE	100499075	mir4140
MI0015696	cin-mir-4141	ENTREZGENE	100498973	mir4141
MI0015697	cin-mir-4142	ENTREZGENE	100498974	mir4142
MI0015698	cin-mir-4143	ENTREZGENE	100499153	mir4143
MI0015699	cin-mir-4144	ENTREZGENE	100499076	mir4144
MI0015700	cin-mir-4145	ENTREZGENE	100499128	mir4145
MI0015701	cin-mir-4146	ENTREZGENE	100498975	mir4146
MI0015702	cin-mir-4147	ENTREZGENE	100498976	mir4147
MI0015703	cin-mir-4148	ENTREZGENE	100498977	mir4148
MI0015704	cin-mir-4149	ENTREZGENE	100499044	mir4149
MI0015705	cin-mir-4150	ENTREZGENE	100499129	mir4150
MI0015706	cin-mir-4151	ENTREZGENE	100498978	mir4151
MI0015707	cin-mir-4152	ENTREZGENE	100499077	mir4152
MI0015708	cin-mir-4153	ENTREZGENE	100498979	mir4153
MI0015709	cin-mir-4154	ENTREZGENE	100498980	mir4154
MI0015710	cin-mir-4155	ENTREZGENE	100499045	mir4155
MI0015711	cin-mir-4156	ENTREZGENE	100499130	mir4156
MI0015712	cin-mir-4157	ENTREZGENE	100498981	mir4157
MI0015713	cin-mir-4158	ENTREZGENE	100498982	mir4158
MI0015714	cin-mir-4159	ENTREZGENE	100498983	mir4159
MI0015715	cin-mir-4160	ENTREZGENE	100499078	mir4160
MI0015717	cin-mir-4162	ENTREZGENE	100499131	mir4162
MI0015718	cin-mir-4163	ENTREZGENE	100498984	mir4163
MI0015719	cin-mir-4164	ENTREZGENE	100498985	mir4164
MI0015720	cin-mir-4165	ENTREZGENE	100498986	mir4165
MI0015721	cin-mir-4166	ENTREZGENE	100499132	mir4166
MI0015722	cin-mir-4167	ENTREZGENE	100499154	mir4167
MI0015723	cin-mir-4168	ENTREZGENE	100498987	mir4168
MI0015724	cin-mir-4169	ENTREZGENE	100499079	mir4169
MI0015725	cin-mir-4170	ENTREZGENE	100498988	mir4170
MI0015726	cin-mir-4171	ENTREZGENE	100498989	mir4171
MI0015727	cin-mir-4172	ENTREZGENE	100499133	mir4172
MI0015728	cin-mir-4173	ENTREZGENE	100499047	mir4173
MI0015729	cin-mir-4174	ENTREZGENE	100498990	mir4174
MI0015730	cin-mir-4175	ENTREZGENE	100498991	mir4175
MI0015731	cin-mir-4176	ENTREZGENE	100498992	mir4176
MI0015732	cin-mir-4177	ENTREZGENE	100499080	mir4177
MI0015733	cin-mir-4178a	ENTREZGENE	100499134	mir4178a
MI0015734	cin-mir-4178b	ENTREZGENE	100499048	mir4178b
MI0015735	cin-mir-4179a	ENTREZGENE	100498993	mir4179
MI0015736	cin-mir-4180	ENTREZGENE	100498994	mir4180
MI0015737	cin-mir-4181	ENTREZGENE	100498995	mir4181
MI0015738	cin-mir-4182	ENTREZGENE	100499135	mir4182
MI0015739	cin-mir-4183	ENTREZGENE	100498996	mir4183
MI0015740	cin-mir-4184	ENTREZGENE	100499049	mir4184
MI0015741	cin-mir-4005c	ENTREZGENE	100499081	mir4005c
MI0015742	cin-mir-4185	ENTREZGENE	100498997	mir4185
MI0015743	cin-mir-4186	ENTREZGENE	100499136	mir4186
MI0015744	cin-mir-4187	ENTREZGENE	100498998	mir4187
MI0015745	cin-mir-4188	ENTREZGENE	100498999	mir4188
MI0015746	cin-mir-4189	ENTREZGENE	100499155	mir4189
MI0015747	cin-mir-4190	ENTREZGENE	100499000	mir4190
MI0015748	cin-mir-4191	ENTREZGENE	100499137	mir4191
MI0015749	cin-mir-4192	ENTREZGENE	100499082	mir4192
MI0015750	cin-mir-4193	ENTREZGENE	100499138	mir4193
MI0015751	cin-mir-4194	ENTREZGENE	100499001	mir4194
MI0015752	cin-mir-4195	ENTREZGENE	100499002	mir4195
MI0015753	cin-mir-4196	ENTREZGENE	100499003	mir4196
MI0015754	cin-mir-4197	ENTREZGENE	100499139	mir4197
MI0015755	cin-mir-4198	ENTREZGENE	100499083	mir4198
MI0015756	cin-mir-4199	ENTREZGENE	100499004	mir4199
MI0015757	cin-mir-4200	ENTREZGENE	100499005	mir4200
MI0015758	cin-mir-4201	ENTREZGENE	100499140	mir4201
MI0015759	cin-mir-4202	ENTREZGENE	100499006	mir4202
MI0015760	cin-mir-4203	ENTREZGENE	100499007	mir4203
MI0015761	cin-mir-4204	ENTREZGENE	100499008	mir4204
MI0015762	cin-mir-4205	ENTREZGENE	100499084	mir4205
MI0015763	cin-mir-4206	ENTREZGENE	100499141	mir4206
MI0015764	cin-mir-4207	ENTREZGENE	100499009	mir4207
MI0015765	cin-mir-4208	ENTREZGENE	100499010	mir4208
