hp_id	name
HP:0410227	Increased anti-food allergen IgE antibody level
HP:0410228	Increased anti-plant based food allergen IgE antibody level
HP:0410229	Increased anti-gluten IgE antibody level
HP:0410230	Increased anti-nut food product IgE antibody level
HP:0410231	Increased anti-egg IgE antibody level
HP:0410232	Increased anti-fungi IgE antibody level
HP:0410233	Increased anti-meat allergen IgE antibody level
HP:0410234	Increased anti-parasite IgE antibody level
HP:0410235	Increased anti-insect IgE antibody level
HP:0410236	Increased anti-venom IgE antibody level
HP:0410238	Increased anti-plant product IgE antibody level
HP:0410239	Positive urine norcotinine test
HP:0410240	Abnormal IgA level
HP:0410241	Abnormal IgE level
HP:0410242	Abnormal IgG level
HP:0410243	Abnormal IgM level
HP:0410244	Abnormal IgD level
HP:0410245	Decreased circulating total IgD
HP:0410246	Increased circulating IgD level
HP:0410247	Increased anti-animal dander IgE antibody level
HP:0410248	Increased anti-house dust mite IgE antibody level
HP:0410249	Increased anti-alpha-gal IgE antibody level
HP:0410251	Abnormal L-selectin shedding
HP:0410252	Chronic neutropenia
HP:0410253	Chronic neutropenia in myeloid maturation arrest in bone marrow
HP:0410254	Cyclic neutropenia in myeloid maturation arrest in bone marrow
HP:0410255	Transient neutropenia
HP:0410256	Infection associated neutropenia
HP:0410257	Neutrophilia in presence of infection
HP:0410258	Neutrophilia in absence of infection
HP:0410259	Hepatopulmonary fusion
HP:0410260	Asymmetrical gluteal crease
HP:0410261	Wide space between 4th and 5th toe
HP:0410262	Lower cranial nerve dysfunction
HP:0410263	Brain imaging abnormality
HP:0410264	Subglottic hemangioma
HP:0410265	Supraglottic hemangioma
HP:0410266	Visceral hemangioma
HP:0410267	Intestinal hemangioma
HP:0410268	Spleen hemangioma
HP:0410269	Labial hemangioma
HP:0410270	Esophageal hemangioma
HP:0410271	Laryngeal hemangioma
HP:0410272	Vulvar hemangioma
HP:0410273	Retropharyngeal hemangioma
HP:0410274	Paraspinal hemangioma
HP:0410275	Lumbosacral hemangioma
HP:0410276	Supraumbilical raphe
HP:0410277	Sternal pit
HP:0410278	Pituitary gland cyst
HP:0410279	Atrophic pituitary gland
HP:0410280	Pediatric onset
HP:0410281	Dyspepsia
HP:0410282	Abnormal circulating amylase level
HP:0410283	Positive blood acetaminophen test
HP:0410284	Positive norpropoxyphene blood test
HP:0410285	Positive meconium methadone test
HP:0410286	Positive blood molindone test
HP:0410287	Intrathoracic hemangioma
HP:0410288	Hyperamylasemia
HP:0410289	Hypoamylasemia
HP:0410290	Positive urine norpropoxyphene test
HP:0410291	Negativism
HP:0410292	Abnormal isohemagglutinin level
HP:0410293	Absent isohemagglutinin level
HP:0410294	Decreased specific antibody response to protein vaccine
HP:0410295	Complete or near-complete absence of specific antibody response to tetanus vaccine
HP:0410296	Complete or near-complete absence of specific antibody response to hepatitis B vaccine
HP:0410297	Partial absence of specific antibody response to tetanus vaccine
HP:0410298	Partial absence of specific antibody response to hepatitis B vaccine
HP:0410299	Decreased specific antibody response to polysaccharide vaccine
HP:0410300	Complete or near-complete absence of specific antibody response to pneumococcus vaccine
HP:0410301	Partial absence of specific antibody response to pneumococcus vaccine
HP:0410302	Decreased specific antibody response to protein-conjugated polysaccharide vaccine
HP:0410303	Complete or near-complete absence of specific antibody response to Haemophilus influenzae type b (Hib) vaccine
HP:0410304	Complete or near-complete absence of specific antibody response to meningococcus vaccine
HP:0410305	Partial absence of specific antibody response to Haemophilus influenzae type b (Hib) vaccine
HP:0410306	Partial absence of specific antibody response to meningococcus vaccine
HP:0410307	Positive stool methadone test
HP:0410308	Decreased specific antibody response to infection
HP:0410309	Alpha-aminoadipic aciduria
HP:0410310	Abnormality of neutrophil morphology in CSF
HP:0410311	Hyposegmentation of neutrophil nuclei in CSF
HP:0410312	Hypersegmentation of neutrophil nuclei in CSF
HP:0410313	Abnormal urinary 1-methylhistidine concentration
HP:0410314	Decreased urinary 1-methylhistidine
HP:0410315	Increased urinary 1-methylhistidine
HP:0410316	Abnormal urinary 3-methylhistidine concentration
HP:0410317	Increased urinary 3-methylhistidine
HP:0410318	Decreased urinary 3-methylhistidine
HP:0410319	Alpha-gal allergy
HP:0410320	Animal protein allergy
HP:0410321	Animal dander allergy
HP:0410322	Bacteria allergy
HP:0410323	Drug allergy
HP:0410324	Dust mite allergy
HP:0410325	House dust mite allergy
HP:0410326	Feather allergy
HP:0410327	Dairy allergy
HP:0410328	Egg allergy
HP:0410329	Gluten allergy
HP:0410330	Meat allergen allergy
HP:0410331	Nut food product allergy
HP:0410332	Plant based food allergy
HP:0410333	Seafood allergy
HP:0410334	Fungi allergy
HP:0410335	Insect allergy
HP:0410336	Venom allergy
HP:0410337	Parasite allergy
HP:0410338	Plant product allergy
HP:0410339	Insect bite allergy
HP:0410340	Focal epithelial hyperplasia of oral mucosa
HP:0410341	Abnormal circulating heparan sulfate level
HP:0410342	Increased circulating heparan sulfate level
HP:0410343	Decreased circulating heparan sulfate level
HP:0410344	Shortened O-fucosylated glycan on properdin
HP:0410345	Increased urinary polyhexose
HP:0410346	Increased urinary galactosylated oligosaccharide
HP:0410347	Increased urinary high-mannose-type oligosaccharide
HP:0410348	Increased urinary multiantennary sialylated oligosaccharide
HP:0410349	Decreased glycosyltransferase O-Fucosylpeptide 3-Beta-N-Acetylglucosaminyltransferase activity
HP:0410350	Increased urinary fucosylated oligosaccharide
HP:0410351	Abnormal complex N-glycan level
HP:0410352	Increased complex N-glycan level
HP:0410353	Decreased complex N-glycan level
HP:0410354	Increased sialylated N-glycan level
HP:0410355	Decreased sialylated N-glycan level
HP:0410356	Abnormal high-mannose N-glycan level
HP:0410357	Increased high-mannose N-glycan level
HP:0410358	Decreased high-mannose N-glycan level
HP:0410359	Abnormal core 1 O-glycan level
HP:0410360	Increased core 1 O-glycan level
HP:0410361	Decreased core 1 O-glycan level
HP:0410363	Increased monosialylated core 1 O-glycan level
HP:0410364	Decreased monosialylated core 1 O-glycan level
HP:0410365	Increased disialylated core 1 O-glycan level
HP:0410366	Increased globoside Gb4 level
HP:0410368	Increased globoside Gb3 level
HP:0410370	Absence of ganglioside GM3
HP:0410372	Increased Tn-antigen level
HP:0410373	Abnormal proportion of naive CD4 T cells
HP:0410374	Abnormal proportion of naive CD8 T cells
HP:0410375	Elevated proportion of naive CD4 T cells
HP:0410376	Elevated proportion of naive CD8 T cells
HP:0410377	Reduced proportion of naive CD8 T cells
HP:0410378	Reduced proportion of naive CD4 T cells
HP:0410379	Abnormal proportion of CD4-positive, alpha-beta memory T cells
HP:0410380	Abnormal proportion of CD8-positive, alpha-beta memory T cells
HP:0410381	Abnormal proportion of central memory CD4-positive, alpha-beta T cells
HP:0410382	Abnormal proportion of effector memory CD4-positive, alpha-beta T cells
HP:0410383	Abnormal proportion of effector memory CD8-positive, alpha-beta T cell
HP:0410384	Abnormal proportion of central memory CD8-positive, alpha-beta T cell
HP:0410385	Decreased proportion of CD8-positive, alpha-beta memory T cells
HP:0410386	Decreased proportion of CD4-positive, alpha-beta memory T cells
HP:0410387	Decreased proportion of effector memory CD4-positive, alpha-beta T cells
HP:0410388	Decreased proportion of central memory CD4-positive, alpha-beta T cells
HP:0410389	Decreased proportion of central memory CD8-positive, alpha-beta T cells
HP:0410390	Decreased proportion of effector memory CD8-positive, alpha-beta T cells
HP:0410391	Increased proportion of CD4-positive, alpha-beta memory T cells
HP:0410392	Increased proportion of CD8-positive, alpha-beta memory T cells
HP:0410393	Increased proportion of central memory CD4-positive, alpha-beta T cells
HP:0410394	Increased proportion of effector memory CD4-positive, alpha-beta T cells
HP:0410395	Increased proportion of effector memory CD8-positive, alpha-beta T cells
HP:0410396	Increased proportion of central memory CD8-positive, alpha-beta T cells
HP:0410397	Bronchiolectasis
HP:0410399	Positive blood lead test
HP:0410400	Absent sebaceous glands
HP:0410401	Worse in evening
HP:0430000	Abnormality of the frontal bone
HP:0430002	Abnormality of the lacrimal bone
HP:0430003	Abnormality of the palatine bone
HP:0430004	Frontomalar faciosynostosis
HP:0430005	Abnormality of ethmoid bone
HP:0430006	Ectopic cilia of eyelid
HP:0430007	Symblepharon
HP:0430008	Accessory eyelid
HP:0430009	Hypoplasia of eyelid
HP:0430010	Microblepharia
HP:0430011	Defect of palpebral conjunctiva
HP:0430012	Incomplete ossification of palatine bone
HP:0430013	Absent palatine bone ossification
HP:0430014	Abnormality of musculature of soft palate
HP:0430015	Abnormality of musculature of pharynx
HP:0430016	Abnormality of tensor veli palatini muscle
HP:0430017	Abnormality of uvular muscle
HP:0430018	Abnormality of nasal musculature
HP:0430019	Abnormality of muscle of facial expression
HP:0430020	Abnormality of levator labii superioris alaeque nasi muscle
HP:0430021	Abnormal common carotid artery morphology
HP:0430022	Abnormality of the sphenoid sinus
HP:0430023	Abnormality of the maxillary sinus
HP:0430024	Abnormality of external jugular vein
HP:0430025	Bilateral facial palsy
HP:0430026	Abnormality of the shape of the midface
HP:0430028	Hyperplasia of the maxilla
HP:0430029	Hyperplasia of the premaxilla
HP:0500001	Body odor
HP:0500005	Anal pain
HP:0500006	Urethritis
HP:0500007	Iris flocculi
HP:0500008	Cornea verticillata
HP:0500009	Dysplastic gangliocytoma of the cerebellum
HP:0500011	Moon facies
HP:0500012	Abnormality of gonadotropin-releasing hormone level
HP:0500013	Lack of gonadotropin-releasing hormone pulsatility
HP:0500015	Abnormal cardiac test
HP:0500016	Abnormal cardiac MRI
HP:0500017	Abnormal cardiac catheterization
HP:0500018	Abnormal cardiac exercise stress test
HP:0500019	Abnormal resting energy expenditure from metabolic cart test
HP:0500020	Abnormal cardiac biomarker test
HP:0500021	Reduced brain gamma-aminobutyric acid level by MRS
HP:0500022	Abnormal serum dehydroepiandrosterone level
HP:0500023	Shoulder muscle aplasia
HP:0500024	Aplasia of the musculature of the pelvis
HP:0500026	Hypoplasia of the musculature of the pelvis
HP:0500027	Aplastic colon
HP:0500028	Cotton wool plaques
HP:0500030	Abnormal hepatic glycogen storage
HP:0500031	Sclerosis of the carpal bones
HP:0500032	Abnormal neuron branching
HP:0500033	Abnormal natural killer subset distribution
HP:0500034	Nasolacrimal sac obstruction
HP:0500035	Nasolacrimal sac granuloma
HP:0500036	Nasolacrimal sac papilloma
HP:0500037	Nasolacrimal sac epithelial papillary carcinoma
HP:0500039	Conjunctival cicatrization
HP:0500040	Dermolipoma of the conjunctiva
HP:0500041	Myopic astigmatism
HP:0500042	Latent hypermetropia
HP:0500043	Eyelid retraction
HP:0500044	Upper eyelid retraction
HP:0500045	Collier's sign
HP:0500046	Seborrhoeic blepharitis
HP:0500047	Nasolacrimal sac lymphoma
HP:0500048	Delayed canalization of nasolacrimal duct
HP:0500049	Retinopathy of prematurity
HP:0500050	Retinopathy of prematurity stage 1
HP:0500051	Retinopathy of prematurity stage 2
HP:0500052	Retinopathy of prematurity stage 3
HP:0500053	Retinopathy of prematurity stage 4
HP:0500054	Retinopathy of prematurity stage 4a
HP:0500055	Retinopathy of prematurity stage 4b
HP:0500056	Retinopathy of prematurity stage 5
HP:0500057	Retinopathy of prematurity stage 5a
HP:0500058	Retinopathy of prematurity stage 5b
HP:0500059	Retinopathy of prematurity zone I
HP:0500060	Retinopathy of prematurity zone II
HP:0500061	Retinopathy of prematurity zone III
HP:0500062	Retinopathy of prematurity plus
HP:0500063	Retinopathy of prematurity pre-plus
HP:0500064	Retinopathy of prematurity threshold
HP:0500065	Retinopathy of prematurity prethreshold
HP:0500066	Latent myopia
HP:0500069	Paralytic ectropion
HP:0500070	Conjunctival dermolipoma
HP:0500072	Absolute eccentric fixation
HP:0500073	Abnormal ocular alignment
HP:0500074	Dissociated vertical deviation
HP:0500075	Dissociated horizontal deviation
HP:0500076	Alternating hypertropia
HP:0500077	Alternating hyperphoria
HP:0500078	Alternating hypotropia
HP:0500079	Alternating hypophoria
HP:0500081	Pseudophakia
HP:0500086	Optic nerve gray crescent
HP:0500087	Peripapillary atrophy
HP:0500088	Foveal depigmentation
HP:0500089	Optic nerve sheath meningioma
HP:0500090	Periocular capillary hemangioma
HP:0500091	Lymphangioma of the orbit
HP:0500092	Orbital rhabdomyosarcoma
HP:0500093	Food allergy
HP:0500094	Latex allergy
HP:0500095	Food-induced anaphylaxis
HP:0500096	Venom-induced anaphylaxis
HP:0500097	Stool xenobiotic
HP:0500098	Meconium xenobiotic
HP:0500099	Hair xenobiotic
HP:0500100	Plasma/serum xenobiotic
HP:0500101	Gastric fluid xenobiotic
HP:0500104	Decreased diastolic blood pressure
HP:0500105	Decreased systolic blood pressure
HP:0500106	Isolated systolic hypertension
HP:0500107	Isolated diastolic hypotension
HP:0500108	Positive urine cocaine test
HP:0500109	Positive urine barbiturate test
HP:0500110	Positive urine cannabinoid test
HP:0500111	Positive urine benzodiazepines test
HP:0500112	Positive urine amphetamine test
HP:0500113	Positive urine opioid test
HP:0500114	Abnormal stool urobilinogen concentration
HP:0500115	Increased stool urobilinogen concentration
HP:0500116	Positive blood barbiturate test
HP:0500117	Abnormal CSF urate concentration
HP:0500132	Hypovalinemia
HP:0500133	Hypotyrosinemia
HP:0500134	Hypertryptophanemia
HP:0500135	Hypotryptophanemia
HP:0500136	Hypothreoninemia
HP:0500138	Hyperserinemia
HP:0500139	Hypoprolinemia
HP:0500140	Decreased circulating hydroxyproline concentration
HP:0500141	Hypophenylalaninemia
HP:0500142	Hypolysinemia
HP:0500143	Hypoleucinemia
HP:0500144	Hypoisoleucinemia
HP:0500145	Hypohistidinemia
HP:0500147	Hypoglutaminemia
HP:0500148	Abnormal circulating glutamate concentration
HP:0500149	Hyperglutamatemia
HP:0500150	Hypoglutamatemia
HP:0500151	Hypercystinemia
HP:0500152	Hypocystinemia
HP:0500153	Hyperargininemia
HP:0500154	Hypoalaninemia
HP:0500155	Abnormal circulating asparagine concentration
HP:0500156	Hyperasparaginemia
HP:0500157	Hypoasparaginemia
HP:0500158	Abnormal circulating aspartic acid concentration
HP:0500159	Increased level of circulating aspartic acid
HP:0500160	Abnormal circulating carnosine concentration
HP:0500161	Increased level of carnosine in blood
HP:0500162	Decreased level of carnosine in blood
HP:0500163	Hypoornithinemia
HP:0500164	Abnormal blood carbon dioxide level
HP:0500165	Abnormal blood oxygen level
HP:0500166	Abnormal circulating gastrin level
HP:0500167	Hypergastrinemia
HP:0500170	Abnormal concentration of acylcarnitine in the urine
HP:0500173	Reflex asystolic syncope
HP:0500180	Abnormal circulating amino sulfonic acid concentration
HP:0500181	Hypertaurinemia
HP:0500182	Hypotaurinemia
HP:0500183	Abnormal CSF carboxylic acid concentration
HP:0500184	Abnormal CSF amino acid concentration
HP:0500185	Abnormal CSF branched chain amino acid concentration
HP:0500186	Abnormal CSF valine concentration
HP:0500187	Increased CSF valine concentration
HP:0500188	Decreased CSF valine concentration
HP:0500189	Abnormal CSF leucine concentration
HP:0500190	Decreased CSF leucine concentration
HP:0500191	Increased CSF leucine concentration
HP:0500192	Abnormal CSF isoleucine concentration
HP:0500193	Increased CSF isoleucine concentration
HP:0500194	Decreased CSF isoleucine concentration
HP:0500195	Abnormal CSF glutamine family amino acid concentration
HP:0500196	Abnormal CSF glutamine concentration
HP:0500197	Increased CSF glutamine concentration
HP:0500198	Decreased CSF glutamine concentration
HP:0500199	Abnormal CSF glutamate concentration
HP:0500200	Increased CSF glutamate concentration
HP:0500201	Decreased CSF glutamate concentration
HP:0500202	Abnormal CSF arginine concentration
HP:0500203	Increased CSF arginine concentration
HP:0500204	Decreased CSF arginine concentration
HP:0500205	Abnormal CSF aspartate family amino acid concentration
HP:0500206	Abnormal CSF lysine concentration
HP:0500207	Decreased CSF lysine concentration
HP:0500208	Increased CSF lysine concentration
HP:0500209	Abnormal CSF methionine concentration
HP:0500210	Increased CSF methionine concentration
HP:0500211	Abnormal CSF threonine concentration
HP:0500212	Increased CSF threonine concentration
HP:0500213	Decreased CSF threonine concentration
HP:0500214	Abnormal CSF aromatic amino acid concentration
HP:0500215	Abnormal CSF phenylalanine concentration
HP:0500216	Abnormal CSF aspartate concentration
HP:0500217	Increased CSF aspartate concentration
HP:0500218	Abnormal CSF tryptophan concentration
HP:0500219	Abnormal CSF tyrosine concentration
HP:0500220	Increased CSF tyrosine concentration
HP:0500221	Decreased CSF tyrosine concentration
HP:0500222	Increased CSF tryptophan concentration
HP:0500223	Increased CSF phenylalanine concentration
HP:0500224	Decreased CSF phenylalanine concentration
HP:0500225	Abnormal CSF serine family amino acid concentration
HP:0500226	Abnormal CSF serine concentration
HP:0500227	Increased CSF serine concentration
HP:0500228	Decreased CSF serine concentration
HP:0500229	Abnormal CSF glycine concentration
HP:0500230	Increased CSF glycine concentration
HP:0500231	Abnormal CSF pyruvate family amino acid concentration
HP:0500232	Abnormal CSF alanine concentration
HP:0500233	Increased CSF alanine concentration
HP:0500234	Decreased CSF alanine concentration
