D053663	Interleukin-13 Receptor alpha2 Subunit	Interleukin 13 Receptor alpha2 Subunit|IL13Ralpha2|Interleukin-13 Receptor alpha2|Interleukin 13 Receptor alpha2|Receptor alpha2, Interleukin-13|Interleukin-13 Decoy Receptor|Decoy Receptor, Interleukin-13|Interleukin 13 Decoy Receptor|Antigens, CD213a2|Interleukin-13 Receptor alpha2 Chain|Interleukin 13 Receptor alpha2 Chain|CD213a2 Antigen|Antigen, CD213a2|CD213a2 Antigens|IL-13 Receptor alpha2|IL 13 Receptor alpha2|Receptor alpha2, IL-13|Receptor, Interleukin-13 alpha2|Interleukin-13 alpha2 Receptor|alpha2 Receptor, Interleukin-13
D053666	Interleukin-5 Receptor alpha Subunit	Interleukin 5 Receptor alpha Subunit|Interleukin-5 Receptor alpha Chain|Interleukin 5 Receptor alpha Chain|CD125 Antigens|CD125 Antigen|Antigen, CD125|Antigens, CD125|alpha-Subunit, Receptor, Interleukin-5|Receptor, Interleukin-5, alpha Subunit
D053667	Syndecans	Syndecan
D053668	Syndecan-1	CD138 Antigens|Antigens, CD138|CD138 Antigen|Antigen, CD138|Syndecan 1
D053669	Syndecan-2	Syndecan 2|Fibroglycan|Heparan Sulfate Proteoglycan Core Protein
D053670	Syndecan-3	Syndecan 3|N-Syndecan|N Syndecan|HB-GAM Receptor|HB GAM Receptor|Receptor, HB-GAM|Heparin-Binding Growth Associated Molecule Receptor|Heparin Binding Growth Associated Molecule Receptor
D053671	Syndecan-4	Ryudocan|Syndecan 4|Syndecan4|Amphiglycan|Ryudocan Core Protein
D053672	Electrochemotherapy	Electrochemotherapies|Electroporation Therapy|Electroporation Therapies|Therapies, Electroporation|Therapy, Electroporation|Electropermeabilisation Therapy|Electropermeabilisation Therapies|Therapies, Electropermeabilisation|Therapy, Electropermeabilisation
D053673	Glypicans	Glypican
D053674	Aggrecans	Cartilage-Specific Proteoglycan Core Proteins|Cartilage Specific Proteoglycan Core Proteins|Aggrecan
D053675	Versicans	Versican|Chondroitin Sulfate Proteoglycan Core Protein 2
D053676	Syntenins	Syndecan Binding Proteins|Syntenin
D053677	Receptors, Oncostatin M	Receptor, Oncostatin M|Oncostatin M Receptor|Oncostatin M Receptors
D053679	Receptors, Oncostatin M, Type II	Oncostatin M Type II Receptor
D053680	Leukemia Inhibitory Factor Receptor alpha Subunit	CD118 Antigens|LIF Receptor alpha Subunit|Antigens, CD118|CD118 Antigen|Antigen, CD118
D053681	Oncostatin M Receptor beta Subunit	Receptor, Oncostatin M, beta Subunit|Oncostatin M Receptor beta|Oncostatin M Receptor beta Chain
D053682	Tendon Entrapment	Entrapment, Tendon|Entrapments, Tendon|Tendon Entrapments|Tenovaginitis, Stenosing|Stenosing Tenovaginitides|Stenosing Tenovaginitis|Tenovaginitides, Stenosing|Stenosing Tendovaginitis|Stenosing Tendovaginitides|Tendovaginitides, Stenosing|Tendovaginitis, Stenosing|Stenosing Tenosynovitis|Stenosing Tenosynovitides|Tenosynovitides, Stenosing|Tenosynovitis, Stenosing
D053683	Oncostatin M	
D053684	De Quervain Disease	Disease, De Quervain|De Quervain Stenosing Tenosynovitis|Stenosing Tenosynovitis, De Quervain|De Quervain's Disease|De Quervains Disease
D053685	Laser Therapy	Laser Therapies|Therapies, Laser|Therapy, Laser
D053686	Fetal Stem Cells	Cell, Fetal Stem|Cells, Fetal Stem|Fetal Stem Cell|Stem Cell, Fetal|Stem Cells, Fetal
D053687	Adult Stem Cells	Adult Stem Cell|Stem Cells, Adult|Adult Somatic Stem Cells|Somatic Adult Stem Cells|Somatic Stem Cells|Somatic Stem Cell|Stem Cell, Somatic|Stem Cells, Somatic
D053698	Interleukin-6 Receptor alpha Subunit	Interleukin 6 Receptor alpha Subunit|CD126 Receptor|Receptor, CD126|Antigens, CD126|CD126 Antigens
D053699	Interleukin-7 Receptor alpha Subunit	Interleukin 7 Receptor alpha Subunit|CD127 Antigen|Antigen, CD127|Antigens, CD127|CD127 Antigens
D053700	Receptors, Interleukin-8	Receptors, Interleukin 8|IL8 Receptors|Receptors, IL8|Interleukin-8 Receptors|Interleukin 8 Receptors|IL-8 Receptors|IL 8 Receptors|Receptors, IL-8
D053701	Receptors, Interleukin-10	Receptors, Interleukin 10|Interleukin-10 Receptor|Interleukin 10 Receptor|Receptor, Interleukin-10|Receptor, Interleukin 10|Receptors, IL-10|IL-10 Receptors|Receptors, IL 10|IL-10 Receptor|IL 10 Receptor|Receptor, IL-10|Interleukin-10 Receptors|Interleukin 10 Receptors
D053702	Receptors, Interleukin-11	Receptors, Interleukin 11|IL-11 Receptors|IL 11 Receptors|Receptors, IL-11|Receptor, Interleukin-11|Receptor, Interleukin 11|Interleukin-11 Receptor|Interleukin 11 Receptor|Interleukin-11 Receptors|Interleukin 11 Receptors|IL-11 Receptor|IL 11 Receptor|Receptor, IL-11|IL11 Receptor|Receptor, IL11
D053703	Interleukin-11 Receptor alpha Subunit	Interleukin 11 Receptor alpha Subunit|alpha-subunit, Receptor, Interleukin-11
D053704	Capsule Endoscopy	Capsule Endoscopies|Endoscopies, Capsule|Endoscopy, Capsule|Wireless Capsule Endoscopy|Capsule Endoscopies, Wireless|Capsule Endoscopy, Wireless|Endoscopies, Wireless Capsule|Endoscopy, Wireless Capsule|Wireless Capsule Endoscopies|Video Capsule Endoscopy|Capsule Endoscopies, Video|Capsule Endoscopy, Video|Endoscopies, Video Capsule|Endoscopy, Video Capsule|Video Capsule Endoscopies
D053705	Capsule Endoscopes	Capsule Endoscope|Endoscope, Capsule|Endoscopes, Capsule|Video Capsule Endoscopes|Capsule Endoscope, Video|Capsule Endoscopes, Video|Endoscope, Video Capsule|Endoscopes, Video Capsule|Video Capsule Endoscope
D053706	Typhlitis	Cecitis
D053707	Receptors, Interleukin-12	Receptors, Interleukin 12|Interleukin-12 Receptor|Interleukin 12 Receptor|IL-12 Receptor|IL 12 Receptor|Receptor, IL-12|Receptor, Interleukin-12|Receptor, Interleukin 12|IL-12 Receptors|IL 12 Receptors|Receptors, IL-12|Interleukin-12 Receptors|Interleukin 12 Receptors
D053709	Interleukin-10 Receptor alpha Subunit	Interleukin 10 Receptor alpha Subunit|CDW210A Antigens|IL-10R1 Receptor|IL 10R1 Receptor|Receptor, IL-10R1|Interleukin-10 Receptor 1|Interleukin 10 Receptor 1|Interleukin-10 Receptor alpha Chain|Interleukin 10 Receptor alpha Chain|Antigens, CDW210A
D053710	Interleukin-10 Receptor beta Subunit	Interleukin 10 Receptor beta Subunit|CDW210B Antigen|Antigen, CDW210B|CDW210B Antigens|Interleukin-10 Receptor 2|Interleukin 10 Receptor 2|Interleukin-10 Receptor, beta Chain|Interleukin 10 Receptor, beta Chain|Antigens, CDW210B
D053711	Interleukin-12 Receptor beta 1 Subunit	Interleukin 12 Receptor beta 1 Subunit|Interleukin-12 Receptor p40 Subunit|Interleukin 12 Receptor p40 Subunit|Interleukin-12 Receptor beta 1 Chain|Interleukin 12 Receptor beta 1 Chain
D053712	Interleukin-12 Receptor beta 2 Subunit	Interleukin 12 Receptor beta 2 Subunit|Interleukin-12 Receptor p35 Subunit|Interleukin 12 Receptor p35 Subunit|Interleukin-12 Receptor beta 2 Chain|Interleukin 12 Receptor beta 2 Chain
D053713	Azoospermia	
D053714	Aspermia	
D053715	Cystotomy	Cystotomies|Vesicotomy|Vesicotomies
D053716	Female Athlete Triad Syndrome	Female Athlete Triad
D053717	Pneumonia, Ventilator-Associated	Pneumonia, Ventilator Associated|Ventilator-Associated Pneumonia|Ventilator Associated Pneumonia
D053718	Scleromyxedema	Lichen Myxedematosus|Myxedematosus, Lichen|Papular Mucinosis|Mucinosis, Papular
D053719	Tandem Mass Spectrometry	Mass Spectrometry, Tandem|Mass Spectrometry-Mass Spectrometry|Mass Spectrometry Mass Spectrometry
D053720	Interleukin-15 Receptor alpha Subunit	Interleukin 15 Receptor alpha Subunit|IL-15R alpha|IL 15R alpha|alpha, IL-15R|Interleukin-15 Receptor alpha|Interleukin 15 Receptor alpha|Receptor alpha, Interleukin-15|alpha, Interleukin-15 Receptor|alpha-Subunit, Receptor, Interleukin-15
D053721	Receptors, Interleukin-16	Receptors, Interleukin 16|Il-16 Receptors|Il 16 Receptors|Receptors, Il-16|Interleukin-16 Receptors|Interleukin 16 Receptors
D053722	Receptors, Interleukin-17	Receptors, Interleukin 17|IL-17 Receptors|IL 17 Receptors|Receptors, IL-17|Interleukin-17 Receptors|Interleukin 17 Receptors
D053723	Panax notoginseng	Panax notoginsengs|notoginsengs, Panax
D053724	Receptors, Interleukin-18	Receptors, Interleukin 18|IL-18 Receptors|IL 18 Receptors|Receptors, IL-18|Interleukin 18 Receptors|Interleukin-18 Receptors|Receptor, Interleukin-18|Receptor, Interleukin 18|IL-18 Receptor|IL 18 Receptor|Receptor, IL-18|Interleukin-18 Receptor|Interleukin 18 Receptor
D053727	Interleukin-18 Receptor alpha Subunit	Interleukin 18 Receptor alpha Subunit|Antigens, CDw218a|Interleukin-18 Receptor alpha Chain|Interleukin 18 Receptor alpha Chain|Interleukin 18 Receptor 1|IL1 Receptor-Related Protein|IL1 Receptor Related Protein|CDw218a Antigen|Antigen, CDw218a|CDw218a Antigens
D053728	Interleukin-18 Receptor beta Subunit	Interleukin 18 Receptor beta Subunit|CDw218b Antigens|Interleukin-18 Receptor Accessory Protein|Interleukin 18 Receptor Accessory Protein|CDw218b Antigen|Antigen, CDw218b|Antigens, CDw218b
D053738	Interleukin-21 Receptor alpha Subunit	Interleukin 21 Receptor alpha Subunit|IL-21 Receptor alpha Chain|IL 21 Receptor alpha Chain|Interleukin-21 Receptor alpha Chain|Interleukin 21 Receptor alpha Chain
D053739	Ciliary Neurotrophic Factor Receptor alpha Subunit	CNTFRalpha|Ciliary Neurotrophic Factor Receptor alpha Chain
D053758	Nanoparticles	Nanoparticle
D053759	Interleukin-23	Interleukin 23|IL-23
D053760	Interleukin-23 Subunit p19	Interleukin 23 Subunit p19|Interleukin-23 alpha Subunit|Interleukin 23 alpha Subunit|alpha Subunit, Interleukin-23|IL-23p19|IL-23 p19
D053761	Nanocomposites	Nanocomposite
D053762	Interleukin-12 Subunit p40	Interleukin 12 Subunit p40|Interleukin-23 Subunit p40|Interleukin 23 Subunit p40|p40, Interleukin-23 Subunit|Interleukin-12,23 p40 Subunit|Interleukin 12,23 p40 Subunit|p40 Subunit, Interleukin-12,23|Interleukin-12b|Interleukin 12b|IL-12p40|Interleukin-12 beta Chain|Chain, Interleukin-12 beta|Interleukin 12 beta Chain|beta Chain, Interleukin-12
D053763	Presenilins	Presenilin
D053764	Presenilin-1	S182 Protein|Presenilin 1
D053765	Interleukin-12 Subunit p35	Interleukin 12 Subunit p35|Subunit p35, Interleukin-12|Interleukin-12 p35|Interleukin 12 p35|IL-12p35|Interleukin 12a
D053766	Presenilin-2	Presenilin 2
D053767	Glucagon-Like Peptide 2	Glucagon Like Peptide 2|Proglucagon (126-158)|Glucagon-Like Peptide-2 (1-33)
D053768	Metal Nanoparticles	Metal Nanoparticle|Nanoparticle, Metal|Nanoparticles, Metal|Metallic Nanoparticles|Metallic Nanoparticle|Nanoparticle, Metallic|Nanoparticles, Metallic
D053769	Nanocapsules	Nanocapsule
D053770	Nanowires	Nanowire
D053771	Glicentin	Glicentine|Proglucagon (1-69)
D053772	Oxyntomodulin	Proglucagon (33-69)|Glicentin (33-69)
D053773	Transforming Growth Factor beta1	TGF-beta1|Transforming Growth Factor beta I|TGF-beta-1|TGF beta 1
D053778	Thiazolidines	
D053779	Latent TGF-beta Binding Proteins	Latent TGF beta Binding Proteins|Latent TGF-beta Binding Protein|Latent TGF beta Binding Protein
D053781	Transforming Growth Factor beta2	Glioblastoma-Derived T-Cell Suppressor Factor|Glioblastoma Derived T Cell Suppressor Factor|Cartilage-Inducing Factor-B|Cartilage Inducing Factor B|Polyergin|TGF-beta2|TGF-beta-2|BSC-1 Cell Growth Inhibitor|BSC 1 Cell Growth Inhibitor|Suppressor Factor, T-Cell, Glioblastoma-Derived
D053782	Transforming Growth Factor beta3	TGF-beta-3|TGF beta 3|TGFB3|TGF-beta3|TGF beta3
D053783	Magnetic Resonance Imaging, Interventional	MRI, Interventional|Interventional MRI|MR Guided Interventional Procedures|Interventional Magnetic Resonance Imaging|Magnetic Resonance Guided Interventional Procedures
D053798	Magnetocardiography	
D053799	2-Pyridinylmethylsulfinylbenzimidazoles	2 Pyridinylmethylsulfinylbenzimidazoles|Benzimidazole Methylpyridine Sulfoxides|Methylpyridine Sulfoxides, Benzimidazole|Sulfoxides, Benzimidazole Methylpyridine
D053800	beta-Keratins	beta Keratins|beta-Keratin|beta Keratin
D053801	Capillary Electrochromatography	Capillary Electrochromatographies|Electrochromatography, Capillary
D053802	Tryptases	Tryptase
D053803	Forensic Genetics	Forensic Genetic|Genetic, Forensic|Genetics, Forensic
D053804	Granzymes	Granzyme
D053805	Fractional Flow Reserve, Myocardial	Myocardial Fractional Flow Reserve
D053818	Chymases	Chymase|Chymotrypsin-Like Proteases|Chymotrypsin Like Proteases|Chymotrypsin-Like Protease|Chymotrypsin Like Protease|Chymase-1|Chymase 1
D053819	Atelinae	
D053820	Pitheciidae	
D053821	Cardiovascular Infections	Cardiovascular Infection|Infection, Cardiovascular|Infections, Cardiovascular
D053822	Ailuridae	
D053823	Hedgehog Proteins	
D053824	Protein Tyrosine Phosphatase, Non-Receptor Type 6	Protein Tyrosine Phosphatase, Non Receptor Type 6|Protein Tyrosine Phosphatase, Nonreceptor Type 6|SHP1 Protein Tyrosine Phosphatase|Hematopoietic Cell Phosphatase|Protein Tyrosine Phosphatase 1C|Hematopoietic Cell-Specific Tyrosine Phosphatase SHP-1|Hematopoietic Cell Specific Tyrosine Phosphatase SHP 1|SHP-1 Phosphatase|SHP 1 Phosphatase|SHP1 Phosphatase|SHP-1 Protein-Tyrosine Phosphatase|Protein-Tyrosine Phosphatase, SHP-1|SHP 1 Protein Tyrosine Phosphatase|SHP-1 Tyrosine Phosphatase|SHP 1 Tyrosine Phosphatase|Tyrosine Phosphatase, SHP-1|Haematopoietic Cell Phosphatase
D053825	Suburethral Slings	Sling, Suburethral|Slings, Suburethral|Suburethral Sling
D053826	Eupleridae	
D053827	Nandiniidae	
D053828	Stockings, Compression	Compression Stocking|Stocking, Compression|Compression Stockings
D053829	Amyloid Precursor Protein Secretases	Secretases|Secretase|Amyloid Precursor Protein Secretase|APP Secretase|Secretase, APP
D053830	Plant Viral Movement Proteins	Movement Proteins, Plant Virus|Virus Movement Proteins, Plant|Movement Proteins, Virus, Plant|Plant Virus Movement Proteins|Viral Movement Proteins, Plant|Movement Protein, Plant Virus|Movement Proteins, Viral, Plant
D053831	Surgical Fixation Devices	Device, Surgical Fixation|Devices, Surgical Fixation|Fixation Device, Surgical|Fixation Devices, Surgical|Surgical Fixation Device|Surgical Fasteners|Fastener, Surgical|Fasteners, Surgical|Surgical Fastener
D053832	Surgical Tape	Surgical Tapes|Tape, Surgical|Tapes, Surgical
D053833	Wetlands	Wetland
D053834	Explosive Agents	Agents, Explosive|Explosives
D053835	Unilamellar Liposomes	Liposomes, Unilamellar|Monolayer Liposomes|Liposomes, Monolayer
D053836	DNA Degradation, Necrotic	Necrotic DNA Degradation
D053837	DNA Cleavage	
D053838	Scattering, Small Angle	Scattering, Low Angle|Angle Scattering, Low|Angle Scatterings, Low|Low Angle Scatterings|Scatterings, Low Angle|Low Angle Scattering|Small Angle Scattering
D053839	Begomovirus	Begomoviruses
D053840	Brugada Syndrome	Sudden Unexplained Death Syndrome|Brugada Syndrome 1|Brugada Syndrome 1s|Sudden Unexplained Nocturnal Death Syndrome|Right Bundle Branch Block, ST Segment Elevation, and Sudden Death Syndrome|Sudden Unexplained Nocturnal Death Syndrome (SUNDS)
D053841	Electroosmosis	
D053842	Microsatellite Instability	Instability, Microsatellite
D053843	DNA Mismatch Repair	Mismatch Repair, DNA|Repair, DNA Mismatch|Mismatch Repair|Repair, Mismatch
D053844	Lasers, Solid-State	Laser, Solid-State|Lasers, Solid State|Solid-State Laser|Solid-State Lasers
D053858	Metabolic Networks and Pathways	
D053860	Pallidotomy	Pallidotomies
D053878	Hemolytic Agents	
D053898	Biosynthetic Pathways	Biosynthetic Pathway|Pathway, Biosynthetic|Pathways, Biosynthetic
D053903	DNA Breaks, Double-Stranded	Break, Double-Stranded DNA|Breaks, Double-Stranded DNA|DNA Break, Double-Stranded|DNA Breaks, Double Stranded|Double-Stranded DNA Break|Double Stranded DNA Break|Double-Strand DNA Breaks|Break, Double-Strand DNA|Breaks, Double-Strand DNA|DNA Break, Double-Strand|DNA Breaks, Double-Strand|Double Strand DNA Breaks|Double-Strand DNA Break|Double-Stranded DNA Breaks|Double Stranded DNA Breaks
D053904	DNA Breaks, Single-Stranded	Break, Single-Stranded DNA|Breaks, Single-Stranded DNA|DNA Break, Single-Stranded|DNA Breaks, Single Stranded|Single-Stranded DNA Breaks|Single Stranded DNA Breaks|Single-Stranded DNA Break|Single Stranded DNA Break|Single-Strand DNA Breaks|Break, Single-Strand DNA|Breaks, Single-Strand DNA|DNA Break, Single-Strand|DNA Breaks, Single-Strand|Single Strand DNA Breaks|Single-Strand DNA Break|DNA Nicks|DNA Nick|Nick, DNA|Nicks, DNA
D053918	Papillomavirus Vaccines	Vaccines, Papillomavirus
D053938	DNA Fragmentation	Fragmentation, DNA
D053958	Dipterocarpaceae	
D053959	Alpha-Amanitin	Alpha Amanitin|Alpha-Amanitine|Alpha Amanitine
D053960	DNA Breaks	Break, DNA|Breaks, DNA|DNA Break
D053961	Azabicyclo Compounds	
D053978	Pentacyclic Triterpenes	Triterpenes, Pentacyclic
D053998	Cyclopia Plant	Cyclopia Plants|Plant, Cyclopia|Plants, Cyclopia
D054000	Nevus, Sebaceous of Jadassohn	Linear Sebaceous Nevus Syndrome|Nevus Sebaceus of Jadassohn|Jadassohn Nevus Sebaceus|Sebaceous Nevus of Jadassohn|Jadassohn Sebaceous Nevus|Sebaceous Nevus Syndrome, Linear|Jadassohn Nevus Phakomatosis|Nevus Phakomatosis, Jadassohn|Phakomatosis, Jadassohn Nevus|Nevus, Linear Sebaceous|Linear Sebaceous Nevus|Sebaceous Nevus, Linear
D054018	Lasers, Excimer	Laser, Excimer|Excimer Laser|Excimer Lasers
D054019	Immune Reconstitution Inflammatory Syndrome	Immune Restoration Syndrome|Restoration Syndrome, Immune|Immune Restoration Disease|Immune Restoration Diseases|Immune Reconstitution Disease|Reconstitution Disease, Immune|Immune Reconstitution Syndrome|Immune Reconstitution Syndromes|Reconstitution Syndrome, Immune
D054020	Lasers, Gas	Gas Laser|Laser, Gas|Gas Lasers
D054022	Cerebrum	
D054023	Lasers, Semiconductor	Laser, Semiconductor|Semiconductor Laser|Semiconductor Lasers|Semiconductor Diode Lasers|Diode Laser, Semiconductor|Diode Lasers, Semiconductor|Laser, Semiconductor Diode|Lasers, Semiconductor Diode|Semiconductor Diode Laser|Diode Lasers|Diode Laser|Laser, Diode|Lasers, Diode
D054024	Myelencephalon	Myelencephalons
D054025	Lasers, Dye	Dye Laser|Laser, Dye|Tunable Dye Lasers|Dye Laser, Tunable|Dye Lasers, Tunable|Laser, Tunable Dye|Tunable Dye Laser|Lasers, Tunable Dye|Dye Lasers
D054038	Posterior Leukoencephalopathy Syndrome	Leukoencephalopathy Syndromes, Posterior|Syndrome, Posterior Leukoencephalopathy|Syndromes, Posterior Leukoencephalopathy|Leukoencephalopathy Syndrome, Posterior
D054039	Onycholysis	Onycholyses
D054041	Weapons	Weapon
D054042	Bombs	Bomb
D054043	Nuclear Weapons	Nuclear Weapon|Weapon, Nuclear|Weapons, Nuclear
D054044	Weapons of Mass Destruction	Mass Destruction Weapon|Mass Destruction Weapons|Weapon of Mass Destruction
D054045	Biological Warfare Agents	Agent, Biological Warfare|Agents, Biological Warfare|Biological Warfare Agent|Warfare Agent, Biological|Warfare Agents, Biological|Bioterrorism Agents|Agent, Bioterrorism|Agents, Bioterrorism|Bioterrorism Agent|Biological Select Agents|Agent, Biological Select|Agents, Biological Select|Biological Select Agent|Select Agent, Biological|Select Agents, Biological|Biowarfare Agents|Agent, Biowarfare|Agents, Biowarfare|Biowarfare Agent
D054046	Plant Stomata	Plant Stomatas|Stomatas, Plant|Stomata, Plant
D054047	Surgical Stomas	Stoma, Surgical|Surgical Stoma|Stomata, Surgical|Surgical Stomata|Stomas, Surgical
D054048	Peritoneal Stomata	Diaphragmatic Stomata|Diaphragmatic Stomatas|Stomata, Diaphragmatic|Stomatas, Diaphragmatic|Stomata, Peritoneal|Lymphatic Stomata|Stomata, Lymphatic|Peritoneal Stomas|Peritoneal Stoma|Stoma, Peritoneal|Stomas, Peritoneal|Diaphragmatic Stomas|Diaphragmatic Stoma|Stoma, Diaphragmatic|Stomas, Diaphragmatic|Lymphatic Stomas|Lymphatic Stoma|Stoma, Lymphatic|Stomas, Lymphatic
D054058	Acute Coronary Syndrome	Acute Coronary Syndromes|Coronary Syndrome, Acute|Coronary Syndromes, Acute|Syndrome, Acute Coronary|Syndromes, Acute Coronary
D054059	Coronary Occlusion	Coronary Occlusions|Occlusion, Coronary|Occlusions, Coronary
D054060	Pulmonary Infarction	Infarctions, Pulmonary|Pulmonary Infarctions|Infarction, Pulmonary
D054061	Ischemic Contracture	Contracture, Ischemic|Contractures, Ischemic|Ischemic Contractures|Volkmann Contracture|Volkmann's Ischemic Contracture|Contracture, Volkmann's Ischemic|Ischemic Contracture, Volkmann's|Volkmann Ischemic Contracture|Volkmanns Ischemic Contracture|Contracture, Volkmann|Contractures, Volkmann|Volkmann Contractures
D054062	Deaf-Blind Disorders	Deaf Blind Disorders|Deaf-Blind Disorder|Disorder, Deaf-Blind|Disorders, Deaf-Blind|Blindness-Deafness|Blindness Deafness|Vision and Hearing Loss|Deafness-Blindness|Deafness Blindness|Hearing and Vision Loss|Blind-Deaf Disorders|Blind Deaf Disorders|Blind-Deaf Disorder|Disorder, Blind-Deaf|Disorders, Blind-Deaf|Deaf-Blindness Disorders|Deaf Blindness Disorders|Deaf-Blindness Disorder|Disorder, Deaf-Blindness|Disorders, Deaf-Blindness
D054063	Superior Sagittal Sinus	Sagittal Sinus, Superior|Sinus, Superior Sagittal|Superior Longitudinal Sinus|Longitudinal Sinus, Superior|Sinus, Superior Longitudinal|Sinus Sagittalis Superior
